# Analysis title: diff_Primary_versus_Naive_c3.0_cond1_formatted analysis from Cistrome-GO
# Mode: Solo mode
# Specie: mm10
# Peak bed file name: diff_Primary_versus_Naive_c3.0_cond1_formatted.bed
# Top peaks to use: 10000
# Half-decay distance: 1000bp
# FDR cutoff of GO/KEGG terms to return: 0.2
# Minimum and maximum gene number in GO and KEGG gene sets: 10, 2000
# Term	N,n,B,b	Erichment	p_value	FDR	Gene_number
negative regulation of JNK cascade(GO:0046329)	20774, 125, 34, 1	4.888	0.409723899193	0.701620312756	34
regulation of JNK cascade(GO:0046328)	20774, 10, 188, 1	11.05	0.369647408049	0.662925833888	188
purine nucleotide catabolic process(GO:0006195)	20774, 400, 26, 3	5.992	0.0534066296522	0.217373159391	26
synaptic transmission, glutamatergic(GO:0035249)	20774, 1242, 34, 1	0.492	0.924196261667	1.0	34
very long-chain fatty acid biosynthetic process(GO:0042761)	20774, 750, 13, 2	4.261	0.168640614397	0.441055713372	13
regulation of myeloid leukocyte differentiation(GO:0002761)	20774, 1638, 124, 29	2.966	1.28767190408e-06	5.93903065786e-05	124
RNA methylation(GO:0001510)	20774, 1532, 62, 7	1.531	0.446515271533	0.728879524176	62
positive regulation of myeloid leukocyte differentiation(GO:0002763)	20774, 808, 63, 14	5.713	1.26667001617e-06	5.91687428031e-05	63
protein localization to cell periphery(GO:1990778)	20774, 405, 229, 8	1.792	0.362540856438	0.656930754122	229
regulation of protein deacetylation(GO:0090311)	20774, 1228, 46, 10	3.678	0.00208667895026	0.0234813044993	46
immune response-regulating signaling pathway(GO:0002764)	20774, 1183, 209, 29	2.437	0.00012264146806	0.00283385139789	209
positive regulation of granulocyte chemotaxis(GO:0071624)	20774, 78, 26, 1	10.244	0.243773752163	0.541347043223	26
regulation of leukocyte degranulation(GO:0043300)	20774, 78, 45, 2	11.837	0.0597936821612	0.234526357688	45
immune response-regulating cell surface receptor signaling pathway(GO:0002768)	20774, 1054, 152, 19	2.464	0.00278138426132	0.0290975584261	152
positive regulation of leukocyte degranulation(GO:0043302)	20774, 495, 27, 1	1.554	0.677890035345	0.888612392083	27
myofibril assembly(GO:0030239)	20774, 146, 35, 1	4.065	0.458664333552	0.736122858688	35
exploration behavior(GO:0035640)	20774, 614, 30, 1	1.128	0.76508811639	0.946418771834	30
establishment or maintenance of monopolar cell polarity(GO:0061339)	20774, 712, 21, 1	1.389	0.659031614425	0.876209814814	21
amyloid-beta clearance(GO:0097242)	20774, 495, 19, 1	2.209	0.528110791749	0.784584072635	19
muscle hypertrophy(GO:0014896)	20774, 646, 28, 3	3.445	0.169255648567	0.44194014656	28
cell surface receptor signaling pathway involved in heart development(GO:0061311)	20774, 894, 20, 2	2.324	0.38314955902	0.676165279831	20
sphingolipid biosynthetic process(GO:0030148)	20774, 1030, 69, 5	1.462	0.576580855986	0.822033559682	69
animal organ morphogenesis(GO:0009887)	20774, 673, 544, 21	1.192	0.727475795507	0.917565963608	544
post-embryonic animal morphogenesis(GO:0009886)	20774, 992, 17, 3	3.696	0.121508877586	0.365370977453	17
embryonic pattern specification(GO:0009880)	20774, 467, 54, 1	0.824	0.887762665132	1.0	54
positive regulation of lipid kinase activity(GO:0090218)	20774, 378, 33, 1	1.665	0.67848728558	0.888612392083	33
tissue development(GO:0009888)	20774, 282, 624, 11	1.299	0.728894022361	0.918595590797	624
positive regulation of synaptic vesicle recycling(GO:1903423)	20774, 1822, 15, 3	2.28	0.269692724634	0.570740497433	15
rRNA methylation(GO:0031167)	20774, 1382, 18, 1	0.835	0.742634010304	0.928780317669	18
negative regulation of insulin secretion involved in cellular response to glucose stimulus(GO:0061179)	20774, 1456, 16, 3	2.675	0.210693060516	0.501700334195	16
regulation of insulin secretion involved in cellular response to glucose stimulus(GO:0061178)	20774, 118, 79, 1	2.228	0.705628064602	0.906311275636	79
pigment biosynthetic process(GO:0046148)	20774, 1204, 42, 6	2.465	0.12825153737	0.380596831598	42
protein maturation by iron-sulfur cluster transfer(GO:0097428)	20774, 1494, 11, 2	2.528	0.289471714933	0.589964830426	11
UDP-N-acetylglucosamine metabolic process(GO:0006047)	20774, 323, 12, 2	10.719	0.044306152647	0.193839417831	12
regulation of cytolysis(GO:0042268)	20774, 1415, 12, 2	2.447	0.307284323032	0.605004524437	12
anterior/posterior pattern specification(GO:0009952)	20774, 59, 184, 2	3.827	0.390988595583	0.683348790638	184
dorsal/ventral axis specification(GO:0009950)	20774, 0, 12, 0	0.0	1.0	1.0	12
liver regeneration(GO:0097421)	20774, 1827, 12, 3	2.843	0.173736352644	0.447957483522	12
cognition(GO:0050890)	20774, 24, 315, 1	2.748	0.770319510619	0.94984426921	315
positive regulation of telomerase activity(GO:0051973)	20774, 1636, 35, 5	1.814	0.34002743389	0.637324453746	35
intestinal absorption(GO:0050892)	20774, 1708, 27, 3	1.351	0.592901251202	0.831395539122	27
regulation of synapse assembly(GO:0051963)	20774, 204, 117, 2	1.741	0.700899332364	0.903787357743	117
protein monoubiquitination(GO:0006513)	20774, 1592, 62, 9	1.894	0.182918546792	0.46117175992	62
regulation of immune effector process(GO:0002697)	20774, 1001, 406, 54	2.76	4.03314608265e-10	4.92250650088e-08	406
regulation of nervous system development(GO:0051960)	20774, 126, 1046, 12	1.891	0.203354007036	0.492274111479	1046
glycoprotein catabolic process(GO:0006516)	20774, 1687, 15, 5	4.105	0.0203512554654	0.117618051073	15
protein deglycosylation(GO:0006517)	20774, 1963, 12, 4	3.528	0.0625418234222	0.240769089256	12
regulation of low-density lipoprotein particle clearance(GO:0010988)	20774, 0, 13, 0	0.0	1.0	1.0	13
protein quality control for misfolded or incompletely synthesized proteins(GO:0006515)	20774, 1965, 27, 5	1.958	0.268668189003	0.569648365103	27
positive regulation of cell projection organization(GO:0031346)	20774, 194, 458, 8	1.87	0.364193706965	0.657399334528	458
peptide metabolic process(GO:0006518)	20774, 1994, 424, 70	1.72	8.78330097789e-05	0.00210252262545	424
positive regulation of synaptic transmission, glutamatergic(GO:0051968)	20774, 1624, 36, 2	0.711	0.883770652492	1.0	36
camera-type eye development(GO:0043010)	20774, 282, 86, 3	2.57	0.369762203565	0.662925833888	86
myeloid dendritic cell differentiation(GO:0043011)	20774, 422, 20, 4	9.845	0.00291597731313	0.0301240425522	20
regulation of natural killer cell mediated immunity(GO:0002715)	20774, 730, 51, 11	6.138	1.26625282476e-05	0.000418566905963	51
negative regulation of lipase activity(GO:0060192)	20774, 1019, 15, 1	1.359	0.609335375788	0.843395286057	15
detection of light stimulus involved in visual perception(GO:0050908)	20774, 0, 20, 0	0.0	1.0	1.0	20
regulation of isotype switching to IgG isotypes(GO:0048302)	20774, 685, 16, 4	7.582	0.00732176388024	0.0581829650583	16
positive regulation of isotype switching to IgG isotypes(GO:0048304)	20774, 1223, 13, 4	5.226	0.0207639044857	0.119511711429	13
coenzyme metabolic process(GO:0006732)	20774, 1964, 268, 41	1.618	0.0146706023727	0.0929854424688	268
response to radiation(GO:0009314)	20774, 1981, 389, 67	1.806	2.65473468114e-05	0.000780033153224	389
one-carbon metabolic process(GO:0006730)	20774, 1734, 23, 2	1.042	0.715747755643	0.910978799678	23
establishment of localization in cell(GO:0051649)	20774, 1908, 1352, 213	1.715	4.70732996982e-14	1.60049218974e-11	1352
oligosaccharide metabolic process(GO:0009311)	20774, 557, 35, 4	4.262	0.0618120914614	0.238819444283	35
NADH metabolic process(GO:0006734)	20774, 1964, 24, 8	3.526	0.00660622186153	0.0538452329809	24
oligosaccharide biosynthetic process(GO:0009312)	20774, 557, 15, 3	7.459	0.0256053695799	0.136952863544	15
regulation of superoxide metabolic process(GO:0090322)	20774, 646, 33, 3	2.923	0.23671735877	0.533230456172	33
regulation of cytokine production involved in immune response(GO:0002718)	20774, 1728, 79, 16	2.435	0.00541342440317	0.0465124551608	79
negative regulation of endothelial cell apoptotic process(GO:2000352)	20774, 75, 31, 2	17.87	0.0270964862436	0.142361230154	31
regulation of response to cytokine stimulus(GO:0060759)	20774, 1244, 114, 19	2.783	0.00052006315474	0.00856574607807	114
negative regulation of cytokine production involved in immune response(GO:0002719)	20774, 603, 23, 3	4.494	0.0934916436226	0.311949190222	23
peptidyl-tyrosine dephosphorylation(GO:0035335)	20774, 52, 28, 2	28.536	0.0114299611344	0.0769739038591	28
regulation of histone H3-K9 trimethylation(GO:1900112)	20774, 725, 12, 2	4.776	0.141297786687	0.403465785622	12
regulation of hippo signaling(GO:0035330)	20774, 415, 11, 1	4.551	0.305765877133	0.604170018743	11
protein polyubiquitination(GO:0000209)	20774, 600, 173, 12	2.402	0.0356230429445	0.168219925016	173
positive regulation of phagocytosis(GO:0050766)	20774, 776, 70, 9	3.442	0.00816403354518	0.0630857137582	70
regulation of phagocytosis(GO:0050764)	20774, 906, 96, 14	3.344	0.000740956363285	0.0110217259039	96
negative regulation of phagocytosis(GO:0050765)	20774, 906, 22, 5	5.211	0.0111181665361	0.0756455161888	22
response to ionizing radiation(GO:0010212)	20774, 1815, 125, 28	2.564	3.75341976633e-05	0.00100372348808	125
signal transduction involved in cell cycle checkpoint(GO:0072395)	20774, 472, 28, 3	4.716	0.090928111947	0.307617493154	28
regeneration(GO:0031099)	20774, 498, 81, 5	2.575	0.195020466085	0.480889870203	81
stress-activated protein kinase signaling cascade(GO:0031098)	20774, 10, 94, 2	44.2	0.00727182775621	0.0578827761197	94
negative regulation of leukocyte cell-cell adhesion(GO:1903038)	20774, 933, 126, 22	3.888	6.73407761036e-07	3.56157882504e-05	126
positive regulation of leukocyte cell-cell adhesion(GO:1903039)	20774, 751, 198, 31	4.331	1.46092721161e-10	1.87946311547e-08	198
regulation of morphogenesis of a branching structure(GO:0060688)	20774, 378, 67, 1	0.82	0.905332048029	1.0	67
cytoplasmic translation(GO:0002181)	20774, 1904, 36, 7	2.122	0.148531778265	0.413941021394	36
positive regulation of intrinsic apoptotic signaling pathway(GO:2001244)	20774, 12, 65, 1	26.633	0.159348975435	0.428952119869	65
mitochondrial RNA processing(GO:0000963)	20774, 0, 12, 0	0.0	1.0	1.0	12
positive regulation of extrinsic apoptotic signaling pathway in absence of ligand(GO:2001241)	20774, 372, 16, 1	3.49	0.401171979335	0.693131986074	16
negative regulation of extrinsic apoptotic signaling pathway in absence of ligand(GO:2001240)	20774, 1638, 33, 3	1.153	0.701659440401	0.9041415637	33
negative regulation of intrinsic apoptotic signaling pathway(GO:2001243)	20774, 1662, 96, 13	1.693	0.194265243056	0.479826300829	96
regulation of intrinsic apoptotic signaling pathway(GO:2001242)	20774, 12, 165, 1	10.492	0.371013650147	0.663983565056	165
positive regulation of vascular endothelial cell proliferation(GO:1905564)	20774, 1138, 15, 2	2.434	0.340920160978	0.637634564344	15
response to virus(GO:0009615)	20774, 1956, 220, 40	1.931	0.000514947190972	0.00851093273967	220
positive regulation of protein ubiquitination(GO:0031398)	20774, 1914, 107, 19	1.927	0.0272009676537	0.142752597609	107
regulation of vascular endothelial cell proliferation(GO:1905562)	20774, 1138, 21, 2	1.739	0.514135605986	0.774947905159	21
response to dietary excess(GO:0002021)	20774, 0, 15, 0	0.0	1.0	1.0	15
negative regulation of gliogenesis(GO:0014014)	20774, 609, 51, 3	2.007	0.454283042589	0.733758833635	51
regulation of establishment of protein localization to mitochondrion(GO:1903747)	20774, 1031, 25, 4	3.224	0.111376978286	0.346959696754	25
positive regulation of cellular protein localization(GO:1903829)	20774, 1638, 289, 38	1.668	0.0140900216775	0.0903888183087	289
granulocyte activation(GO:0036230)	20774, 528, 23, 4	6.843	0.012310301424	0.0814979621393	23
muscle cell migration(GO:0014812)	20774, 1062, 25, 1	0.782	0.82112087788	0.98414077431	25
response to cold(GO:0009409)	20774, 1701, 39, 6	1.879	0.273771841777	0.573811365673	39
response to heat(GO:0009408)	20774, 372, 102, 3	1.642	0.64255053696	0.868656789528	102
regulation of respiratory gaseous exchange by neurological system process(GO:0002087)	20774, 0, 13, 0	0.0	1.0	1.0	13
organelle assembly(GO:0070925)	20774, 1750, 485, 61	1.493	0.0132073782442	0.0863559346736	485
regulation of protein kinase C signaling(GO:0090036)	20774, 886, 18, 2	2.605	0.332229786732	0.631050991557	18
cerebral cortex neuron differentiation(GO:0021895)	20774, 389, 18, 2	5.934	0.121739283305	0.36583269478	18
regulation of steroid hormone biosynthetic process(GO:0090030)	20774, 0, 19, 0	0.0	1.0	1.0	19
sarcomere organization(GO:0045214)	20774, 192, 41, 1	2.639	0.58622884411	0.827780865608	41
regulation of response to wounding(GO:1903034)	20774, 63, 168, 1	1.963	0.803993801163	0.972062609483	168
response to drug(GO:0042493)	20774, 399, 609, 20	1.71	0.121087579657	0.365026522589	609
membrane invagination(GO:0010324)	20774, 712, 50, 6	3.501	0.0380293662397	0.175576899419	50
mechanoreceptor differentiation(GO:0042490)	20774, 13, 29, 1	55.103	0.072896326591	0.266707543869	29
regulation of methylation-dependent chromatin silencing(GO:0090308)	20774, 555, 13, 1	2.879	0.42201623112	0.711858403779	13
positive regulation of defense response to virus by host(GO:0002230)	20774, 1161, 29, 9	5.553	0.000134792606366	0.00299638743003	29
response to molecule of bacterial origin(GO:0002237)	20774, 117, 340, 13	6.789	1.44467342056e-06	6.48740139801e-05	340
positive regulation of response to wounding(GO:1903036)	20774, 1128, 68, 5	1.354	0.636695805646	0.863550276457	68
glutamine family amino acid biosynthetic process(GO:0009084)	20774, 1697, 16, 3	2.295	0.269575405038	0.570740497433	16
stem cell proliferation(GO:0072089)	20774, 38, 42, 1	13.016	0.234027519486	0.529957655925	42
methionine biosynthetic process(GO:0009086)	20774, 1717, 12, 2	2.017	0.379488584015	0.673514414582	12
cilium organization(GO:0044782)	20774, 1732, 231, 25	1.298	0.436389255397	0.718510154164	231
cellular amine metabolic process(GO:0044106)	20774, 61, 45, 1	7.568	0.340867415683	0.637634564344	45
regulation of systemic arterial blood pressure mediated by a chemical signal(GO:0003044)	20774, 712, 35, 2	1.667	0.585225687294	0.827591881022	35
response to mineralocorticoid(GO:0051385)	20774, 0, 12, 0	0.0	1.0	1.0	12
ceramide metabolic process(GO:0006672)	20774, 1793, 77, 9	1.354	0.540220555208	0.793167749164	77
kinetochore assembly(GO:0051382)	20774, 1710, 12, 1	1.012	0.64829035902	0.871063581764	12
maturation of LSU-rRNA(GO:0000470)	20774, 27, 19, 1	40.495	0.0803864312139	0.28239071039	19
regulation of secondary metabolic process(GO:0043455)	20774, 1859, 15, 1	0.745	0.756381657045	0.93945797619	15
dendrite self-avoidance(GO:0070593)	20774, 0, 15, 0	0.0	1.0	1.0	15
negative regulation of striated muscle cell apoptotic process(GO:0010664)	20774, 406, 33, 3	4.652	0.0999891062225	0.325323407805	33
smooth muscle cell differentiation(GO:0051145)	20774, 256, 33, 1	2.459	0.577610455749	0.822442647133	33
regulation of striated muscle cell apoptotic process(GO:0010662)	20774, 406, 57, 3	2.693	0.313801986147	0.610857695672	57
regulation of muscle cell differentiation(GO:0051147)	20774, 1393, 160, 17	1.585	0.21088097929	0.501718823308	160
striated muscle cell differentiation(GO:0051146)	20774, 256, 72, 2	2.254	0.538211968825	0.791769845196	72
positive regulation of muscle cell differentiation(GO:0051149)	20774, 1393, 89, 13	2.178	0.0408472859123	0.183948042519	89
negative regulation of muscle cell differentiation(GO:0051148)	20774, 264, 57, 3	4.142	0.150176709256	0.41608913624	57
angiogenesis(GO:0001525)	20774, 97, 272, 3	2.362	0.50725047332	0.770671003193	272
antibiotic transport(GO:0042891)	20774, 390, 13, 1	4.097	0.340186239554	0.637324453746	13
bile acid biosynthetic process(GO:0006699)	20774, 0, 11, 0	0.0	1.0	1.0	11
epithelial structure maintenance(GO:0010669)	20774, 1498, 23, 2	1.206	0.65837303339	0.875623257597	23
cell-cell junction organization(GO:0045216)	20774, 712, 123, 6	1.423	0.622073369759	0.850458471731	123
glycosyl compound metabolic process(GO:1901657)	20774, 1872, 104, 17	1.814	0.0720463545084	0.264717196999	104
regulation of mitochondrial fission(GO:0090140)	20774, 6, 25, 1	138.493	0.0327114031493	0.158721996932	25
positive regulation of mitochondrial fission(GO:0090141)	20774, 1554, 14, 2	1.91	0.411664882056	0.703347034668	14
gastrulation with mouth forming second(GO:0001702)	20774, 1690, 27, 1	0.455	0.90613345531	1.0	27
regulation of modification of postsynaptic structure(GO:0099159)	20774, 1172, 13, 2	2.727	0.285372276411	0.585604508763	13
response to peptide(GO:1901652)	20774, 96, 268, 5	4.037	0.0638506742604	0.243762005904	268
mRNA transcription by RNA polymerase II(GO:0042789)	20774, 1244, 19, 3	2.637	0.237382474727	0.533419865385	19
negative regulation of voltage-gated potassium channel activity(GO:1903817)	20774, 0, 13, 0	0.0	1.0	1.0	13
cellular response to peptide(GO:1901653)	20774, 89, 161, 2	2.9	0.501715710022	0.765683481791	161
glucuronate metabolic process(GO:0019585)	20774, 0, 12, 0	0.0	1.0	1.0	12
cell-cell junction maintenance(GO:0045217)	20774, 149, 12, 1	11.619	0.175302206494	0.449651400127	12
regulation of peptidase activity(GO:0052547)	20774, 1780, 403, 50	1.448	0.0486213722465	0.206640832048	403
regulation of endopeptidase activity(GO:0052548)	20774, 1780, 329, 49	1.738	0.0014174384789	0.0175703311446	329
ribosomal small subunit assembly(GO:0000028)	20774, 1858, 16, 7	4.892	0.00118279537926	0.0153828032931	16
cardiac chamber formation(GO:0003207)	20774, 0, 11, 0	0.0	1.0	1.0	11
phosphate ion homeostasis(GO:0055062)	20774, 1948, 15, 2	1.422	0.551024971877	0.801368428395	15
regulation of male gonad development(GO:2000018)	20774, 0, 12, 0	0.0	1.0	1.0	12
monovalent inorganic cation homeostasis(GO:0055067)	20774, 517, 126, 3	0.957	0.904811366235	1.0	126
neurotransmitter secretion(GO:0007269)	20774, 1219, 35, 2	0.974	0.796118714907	0.966222611667	35
regulation of Notch signaling pathway(GO:0008593)	20774, 59, 83, 3	12.727	0.0122251541079	0.0811600189033	83
Rho protein signal transduction(GO:0007266)	20774, 1306, 75, 11	2.333	0.0414720479476	0.186232970029	75
Ras protein signal transduction(GO:0007265)	20774, 1010, 209, 21	2.067	0.0131810415253	0.0863022801382	209
small GTPase mediated signal transduction(GO:0007264)	20774, 1165, 265, 30	2.019	0.00269247725166	0.0283544064555	265
nitric oxide mediated signal transduction(GO:0007263)	20774, 1396, 14, 1	1.063	0.648524449557	0.871063581764	14
ceramide catabolic process(GO:0046514)	20774, 0, 19, 0	0.0	1.0	1.0	19
negative regulation of gene silencing(GO:0060969)	20774, 980, 35, 4	2.423	0.236817055535	0.533230456172	35
response to oxygen levels(GO:0070482)	20774, 1372, 255, 25	1.484	0.19166202364	0.475541385298	255
response to abiotic stimulus(GO:0009628)	20774, 1712, 975, 111	1.381	0.00474275540519	0.0425953126957	975
response to progesterone(GO:0032570)	20774, 378, 16, 1	3.435	0.404215588659	0.695536238351	16
endocardial cushion morphogenesis(GO:0003203)	20774, 1649, 19, 1	0.663	0.802104141359	0.970270829191	19
negative regulation of telomere maintenance(GO:0032205)	20774, 1961, 35, 6	1.816	0.29046763119	0.591371225178	35
regulation of telomere maintenance(GO:0032204)	20774, 1961, 82, 12	1.55	0.299925151959	0.599935486017	82
positive regulation of telomere maintenance(GO:0032206)	20774, 1636, 51, 6	1.494	0.489601066029	0.757968566554	51
telomere organization(GO:0032200)	20774, 1961, 76, 18	2.509	0.00178517906566	0.0207254935427	76
nuclear envelope organization(GO:0006998)	20774, 1740, 34, 7	2.458	0.0830241126804	0.289519982681	34
regulation of cell-cell adhesion mediated by integrin(GO:0033632)	20774, 1746, 11, 4	4.327	0.0321412258376	0.156593894562	11
short-chain fatty acid metabolic process(GO:0046459)	20774, 0, 13, 0	0.0	1.0	1.0	13
regulation of interleukin-6 biosynthetic process(GO:0045408)	20774, 87, 23, 1	10.382	0.228437954093	0.522417753195	23
regulation of cell fate specification(GO:0042659)	20774, 13, 17, 1	94.0	0.038701163976	0.177473545786	17
positive regulation of transforming growth factor beta production(GO:0071636)	20774, 530, 17, 1	2.306	0.501075070111	0.765452204563	17
positive regulation of lyase activity(GO:0051349)	20774, 0, 23, 0	0.0	1.0	1.0	23
toxin metabolic process(GO:0009404)	20774, 30, 21, 1	32.975	0.0962515549668	0.317503396841	21
positive regulation of insulin secretion(GO:0032024)	20774, 261, 86, 3	2.777	0.3286402653	0.626733839273	86
negative regulation of transferase activity(GO:0051348)	20774, 217, 238, 10	4.022	0.00265122065642	0.0280440229435	238
positive regulation of mitochondrial translation(GO:0070131)	20774, 1177, 18, 1	0.981	0.710851924632	0.909095959497	18
negative regulation of stem cell differentiation(GO:2000737)	20774, 893, 25, 2	1.861	0.496737561601	0.762771268326	25
positive regulation of stem cell differentiation(GO:2000738)	20774, 1797, 25, 2	0.925	0.770066344903	0.94984426921	25
purine-containing compound catabolic process(GO:0072523)	20774, 513, 38, 4	4.263	0.0625696141618	0.240769089256	38
hormone catabolic process(GO:0042447)	20774, 30, 18, 1	38.47	0.0830060657781	0.289519982681	18
regulation of histone H3-K4 methylation(GO:0051569)	20774, 13, 30, 1	53.267	0.0752005909951	0.272002137642	30
epithelial cell-cell adhesion(GO:0090136)	20774, 0, 14, 0	0.0	1.0	1.0	14
cilium movement(GO:0003341)	20774, 1387, 56, 3	0.802	0.901436520006	1.0	56
cellular sodium ion homeostasis(GO:0006883)	20774, 0, 19, 0	0.0	1.0	1.0	19
fatty acid biosynthetic process(GO:0006633)	20774, 873, 98, 5	1.214	0.75216771169	0.935586234192	98
mitochondrial calcium ion homeostasis(GO:0051560)	20774, 1222, 26, 2	1.308	0.657630001421	0.874879487636	26
hyperosmotic response(GO:0006972)	20774, 759, 30, 2	1.825	0.533719187214	0.787997311148	30
regulation of cilium beat frequency(GO:0003356)	20774, 1813, 12, 1	0.955	0.667834175782	0.881074221799	12
endoderm formation(GO:0001706)	20774, 0, 12, 0	0.0	1.0	1.0	12
engulfment of apoptotic cell(GO:0043652)	20774, 0, 13, 0	0.0	1.0	1.0	13
mitochondrial fragmentation involved in apoptotic process(GO:0043653)	20774, 1712, 11, 1	1.103	0.616262865408	0.848165956301	11
dicarboxylic acid biosynthetic process(GO:0043650)	20774, 1272, 13, 1	1.256	0.596658099353	0.834094729199	13
negative regulation of histone acetylation(GO:0035067)	20774, 633, 17, 1	1.93	0.548414434736	0.800752364829	17
negative regulation of chondrocyte differentiation(GO:0032331)	20774, 0, 21, 0	0.0	1.0	1.0	21
protein modification by small protein conjugation(GO:0032446)	20774, 1473, 453, 51	1.588	0.0093992161004	0.0677219112468	453
regulation of bone remodeling(GO:0046850)	20774, 1603, 60, 3	0.648	0.954203337332	1.0	60
Sertoli cell development(GO:0060009)	20774, 0, 19, 0	0.0	1.0	1.0	19
modulation by virus of host process(GO:0019054)	20774, 968, 13, 6	9.905	7.16596992352e-05	0.00178309584842	13
negative regulation of lymphocyte apoptotic process(GO:0070229)	20774, 135, 48, 2	6.412	0.153521836487	0.420220783024	48
regulation of lymphocyte apoptotic process(GO:0070228)	20774, 135, 76, 3	6.074	0.0741872584125	0.269978096364	76
cellular hyperosmotic salinity response(GO:0071475)	20774, 759, 18, 1	1.521	0.62317766353	0.851658248177	18
neurotrophin signaling pathway(GO:0038179)	20774, 341, 25, 4	9.747	0.0034879769209	0.0341892657866	25
snRNA 3'-end processing(GO:0034472)	20774, 1871, 17, 4	2.613	0.154981499016	0.422515426872	17
regulation of cell junction assembly(GO:1901888)	20774, 1732, 83, 11	1.59	0.30115076091	0.599935486017	83
pyridine-containing compound biosynthetic process(GO:0072525)	20774, 1964, 59, 11	1.972	0.100268313607	0.325379477706	59
positive regulation of synaptic transmission, GABAergic(GO:0032230)	20774, 1242, 16, 1	1.045	0.674249092736	0.886336835522	16
thymic T cell selection(GO:0045061)	20774, 897, 25, 5	4.632	0.0184926535911	0.109880150678	25
positive regulation of protein depolymerization(GO:1901881)	20774, 983, 16, 2	2.642	0.322593397776	0.620422049864	16
negative regulation of blood vessel endothelial cell migration(GO:0043537)	20774, 1565, 31, 5	2.141	0.228042668868	0.522417753195	31
positive regulation of blood vessel endothelial cell migration(GO:0043536)	20774, 751, 56, 5	2.47	0.193829888161	0.479288450726	56
regulation of blood vessel endothelial cell migration(GO:0043535)	20774, 774, 90, 7	2.088	0.217155502011	0.509474507267	90
blood vessel endothelial cell migration(GO:0043534)	20774, 1938, 30, 5	1.787	0.337006875913	0.635446868937	30
regionalization(GO:0003002)	20774, 59, 284, 2	2.48	0.61920849042	0.849325546668	284
response to isoquinoline alkaloid(GO:0014072)	20774, 1973, 19, 3	1.662	0.449832375332	0.73178472542	19
mitotic chromosome condensation(GO:0007076)	20774, 1940, 14, 4	3.059	0.0981860474466	0.32137226233	14
regulation of glutamate receptor signaling pathway(GO:1900449)	20774, 0, 50, 0	0.0	1.0	1.0	50
regulation of cardiac muscle contraction(GO:0055117)	20774, 1224, 66, 2	0.514	0.974319690689	1.0	66
oxidation-reduction process(GO:0055114)	20774, 1459, 832, 66	1.129	0.645417409583	0.870061418753	832
cellular response to copper ion(GO:0071280)	20774, 0, 13, 0	0.0	1.0	1.0	13
tolerance induction(GO:0002507)	20774, 630, 13, 5	12.683	0.000136711067949	0.00301270686776	13
negative regulation of cell size(GO:0045792)	20774, 1254, 13, 3	3.823	0.102377119426	0.329596195896	13
organic acid catabolic process(GO:0016054)	20774, 61, 193, 2	3.529	0.42846079953	0.713419118079	193
carbohydrate catabolic process(GO:0016052)	20774, 1964, 80, 11	1.454	0.4039273888	0.695536238351	80
organic acid biosynthetic process(GO:0016053)	20774, 1973, 265, 27	1.073	0.820953311256	0.98414077431	265
vesicle organization(GO:0016050)	20774, 1997, 201, 44	2.277	2.85158341645e-06	0.000117013250537	201
carbohydrate biosynthetic process(GO:0016051)	20774, 1468, 95, 14	2.085	0.0446786029878	0.194752884819	95
heparan sulfate proteoglycan biosynthetic process(GO:0015012)	20774, 93, 22, 1	10.153	0.22827030348	0.522417753195	22
muscle cell proliferation(GO:0033002)	20774, 192, 24, 1	4.508	0.398128071865	0.690127320495	24
regulation of mast cell activation(GO:0033003)	20774, 78, 47, 1	5.667	0.411140617585	0.703208530256	47
negative regulation of mast cell activation(GO:0033004)	20774, 0, 12, 0	0.0	1.0	1.0	12
positive regulation of mast cell activation(GO:0033005)	20774, 1542, 27, 1	0.499	0.892301656778	1.0	27
cellular response to stress(GO:0033554)	20774, 1981, 1341, 232	1.814	2.09449963764e-18	1.99396365503e-15	1341
multicellular organismal response to stress(GO:0033555)	20774, 1701, 71, 1	0.172	0.998406123635	1.0	71
organophosphate metabolic process(GO:0019637)	20774, 1932, 735, 89	1.302	0.0613798279515	0.237983213619	735
positive regulation of protein autophosphorylation(GO:0031954)	20774, 0, 23, 0	0.0	1.0	1.0	23
unsaturated fatty acid metabolic process(GO:0033559)	20774, 795, 92, 1	0.284	0.995381055335	1.0	92
cellular response to vascular endothelial growth factor stimulus(GO:0035924)	20774, 610, 26, 2	2.62	0.36836932542	0.661425118445	26
regulation of cellular component size(GO:0032535)	20774, 1397, 281, 38	2.011	0.000472220962503	0.00804000033727	281
endocrine hormone secretion(GO:0060986)	20774, 0, 13, 0	0.0	1.0	1.0	13
negative regulation of muscle hypertrophy(GO:0014741)	20774, 1876, 32, 1	0.346	0.952634153983	1.0	32
positive regulation of muscle hypertrophy(GO:0014742)	20774, 1681, 39, 6	1.901	0.265577713009	0.565822318433	39
regulation of muscle hypertrophy(GO:0014743)	20774, 1876, 72, 7	1.077	0.785177137405	0.959056498344	72
glycosaminoglycan metabolic process(GO:0030203)	20774, 1956, 73, 11	1.6	0.282852042684	0.583604561412	73
negative regulation of muscle adaptation(GO:0014745)	20774, 1102, 12, 1	1.571	0.532924916382	0.787580047754	12
heparan sulfate proteoglycan metabolic process(GO:0030201)	20774, 93, 30, 1	7.446	0.308420110422	0.605893407184	30
