# Analysis title: diff_Primary_versus_Naive_c3.0_cond1_formatted analysis from Cistrome-GO
# Mode: Solo mode
# Specie: mm10
# Peak bed file name: diff_Primary_versus_Naive_c3.0_cond1_formatted.bed
# Top peaks to use: 10000
# Half-decay distance: 1000bp
# FDR cutoff of GO/KEGG terms to return: 0.2
# Minimum and maximum gene number in GO and KEGG gene sets: 10, 2000
# Term	N,n,B,b	Erichment	p_value	FDR	Gene_number
adrenergic receptor binding(GO:0031690)	20437, 1385, 21, 2	1.405	0.589811809992	0.926330204649	21
collagen binding(GO:0005518)	20437, 78, 68, 1	3.853	0.545082073142	0.916525521999	68
monooxygenase activity(GO:0004497)	20437, 108, 139, 1	1.361	0.869841462037	1.0	139
ionotropic glutamate receptor activity(GO:0004970)	20437, 0, 19, 0	0.0	1.0	1.0	19
fatty acid ligase activity(GO:0015645)	20437, 1036, 19, 1	1.038	0.718415553909	1.0	19
prostanoid receptor activity(GO:0004954)	20437, 0, 11, 0	0.0	1.0	1.0	11
prolactin receptor binding(GO:0005148)	20437, 0, 27, 0	0.0	1.0	1.0	27
RNA polymerase II-specific DNA-binding transcription factor binding(GO:0061629)	20437, 1321, 269, 28	1.61	0.0690173732819	0.337745054362	269
ankyrin binding(GO:0030506)	20437, 672, 23, 1	1.322	0.684762466172	0.987998460932	23
interleukin-1 receptor binding(GO:0005149)	20437, 10, 18, 1	113.539	0.0339330642298	0.224177146912	18
benzodiazepine receptor activity(GO:0008503)	20437, 0, 11, 0	0.0	1.0	1.0	11
calcium ion transmembrane transporter activity(GO:0015085)	20437, 1362, 135, 5	0.556	0.995760545832	1.0	135
oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor(GO:0016628)	20437, 0, 23, 0	0.0	1.0	1.0	23
ribonuclease P activity(GO:0004526)	20437, 1490, 11, 1	1.247	0.579948040883	0.926330204649	11
oxidoreductase activity, acting on the CH-CH group of donors(GO:0016627)	20437, 28, 56, 1	13.034	0.254104746523	0.652138497342	56
oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor(GO:0016620)	20437, 290, 41, 1	1.719	0.699225313532	0.994206096046	41
heparin binding(GO:0008201)	20437, 672, 150, 2	0.405	0.997266727956	1.0	150
aspartic-type peptidase activity(GO:0070001)	20437, 268, 27, 2	5.649	0.152868498719	0.508238125612	27
cyclin-dependent protein kinase activity(GO:0097472)	20437, 1947, 33, 3	0.954	0.797322079442	1.0	33
dynein light intermediate chain binding(GO:0051959)	20437, 811, 29, 3	2.607	0.271623569356	0.667008477267	29
m7G(5')pppN diphosphatase activity(GO:0050072)	20437, 1688, 11, 2	2.201	0.340748104199	0.744386258977	11
metalloaminopeptidase activity(GO:0070006)	20437, 1666, 16, 4	3.067	0.101974852042	0.427906802826	16
metal ion transmembrane transporter activity(GO:0046873)	20437, 55, 426, 1	0.872	0.973652561781	1.0	426
ephrin receptor binding(GO:0046875)	20437, 902, 31, 1	0.731	0.854818121692	1.0	31
neurotrophin binding(GO:0043121)	20437, 521, 12, 1	3.269	0.386582427069	0.773681190275	12
structural constituent of eye lens(GO:0005212)	20437, 0, 24, 0	0.0	1.0	1.0	24
catalytic activity, acting on RNA(GO:0140098)	20437, 1932, 326, 46	1.493	0.0373448132408	0.233406085894	326
epidermal growth factor receptor binding(GO:0005154)	20437, 96, 35, 1	6.082	0.364537870585	0.761809754039	35
GDP-dissociation inhibitor activity(GO:0005092)	20437, 657, 14, 1	2.222	0.49889721748	0.873325496139	14
insulin-like growth factor receptor binding(GO:0005159)	20437, 981, 14, 1	1.488	0.580584306813	0.926330204649	14
insulin receptor binding(GO:0005158)	20437, 22, 26, 1	35.729	0.0980618506828	0.41666114149	26
GTPase activator activity(GO:0005096)	20437, 663, 237, 19	2.471	0.00340760546622	0.049848399963	237
kinase binding(GO:0019900)	20437, 1436, 801, 100	1.777	3.49596276954e-07	8.93564075354e-05	801
protein phosphatase binding(GO:0019903)	20437, 626, 164, 13	2.588	0.014789031643	0.138379004968	164
phosphatase binding(GO:0019902)	20437, 710, 210, 17	2.33	0.0113700798299	0.117605674201	210
syntaxin binding(GO:0019905)	20437, 1815, 74, 8	1.217	0.671589521239	0.98103804529	74
protein domain specific binding(GO:0019904)	20437, 908, 796, 75	2.121	2.0179253261e-08	8.08147176715e-06	796
ADP binding(GO:0043531)	20437, 1968, 40, 8	2.077	0.132426261807	0.480866993227	40
G protein-coupled purinergic nucleotide receptor activity(GO:0045028)	20437, 957, 12, 2	3.559	0.215081458296	0.596865618686	12
retinal binding(GO:0016918)	20437, 0, 15, 0	0.0	1.0	1.0	15
adenylate cyclase activity(GO:0004016)	20437, 502, 12, 1	3.393	0.377256868664	0.76902667828	12
syntaxin-1 binding(GO:0017075)	20437, 1535, 24, 4	2.219	0.249435429808	0.64224085889	24
protein serine/threonine kinase activator activity(GO:0043539)	20437, 718, 29, 2	1.963	0.498921303947	0.873325496139	29
lamin binding(GO:0005521)	20437, 1729, 16, 5	3.694	0.0311506732548	0.211246949754	16
fatty acid derivative binding(GO:1901567)	20437, 394, 35, 2	2.964	0.355019753965	0.755535580962	35
Hsp90 protein binding(GO:0051879)	20437, 234, 43, 2	4.062	0.264201985995	0.664994261527	43
ribosomal small subunit binding(GO:0043024)	20437, 1812, 14, 2	1.611	0.487554043353	0.863763564695	14
amino acid:cation symporter activity(GO:0005416)	20437, 1098, 16, 1	1.163	0.656960226901	0.971195770638	16
chemorepellent activity(GO:0045499)	20437, 1230, 28, 1	0.593	0.878813212324	1.0	28
transferase activity, transferring amino-acyl groups(GO:0016755)	20437, 0, 14, 0	0.0	1.0	1.0	14
microtubule motor activity(GO:0003777)	20437, 1895, 76, 13	1.845	0.109511345835	0.439149680352	76
transferase activity, transferring glycosyl groups(GO:0016757)	20437, 1019, 270, 23	1.708	0.0697644833649	0.338457732742	270
hydrolase activity, hydrolyzing O-glycosyl compounds(GO:0004553)	20437, 304, 99, 3	2.037	0.513111147858	0.888177773529	99
transferase activity, transferring hexosyl groups(GO:0016758)	20437, 1019, 201, 15	1.497	0.350360125917	0.75530267145	201
protein deacetylase activity(GO:0033558)	20437, 1822, 29, 7	2.708	0.0511730935048	0.286345616114	29
mRNA 3'-UTR AU-rich region binding(GO:0035925)	20437, 920, 15, 3	4.443	0.0804966238144	0.37140209191	15
P-P-bond-hydrolysis-driven transmembrane transporter activity(GO:0015405)	20437, 597, 115, 6	1.786	0.411521217423	0.799616179584	115
oxidoreductase activity, acting on a sulfur group of donors(GO:0016667)	20437, 1116, 56, 8	2.616	0.0556990541446	0.301776885948	56
histone binding(GO:0042393)	20437, 965, 186, 20	2.277	0.00569358970265	0.0747466135322	186
neurotransmitter:sodium symporter activity(GO:0005328)	20437, 0, 26, 0	0.0	1.0	1.0	26
arginine N-methyltransferase activity(GO:0016273)	20437, 0, 11, 0	0.0	1.0	1.0	11
ion channel regulator activity(GO:0099106)	20437, 1918, 109, 11	1.075	0.803640397336	1.0	109
long-chain fatty acid transporter activity(GO:0005324)	20437, 0, 13, 0	0.0	1.0	1.0	13
neurotransmitter transporter activity(GO:0005326)	20437, 1248, 50, 2	0.655	0.929728030802	1.0	50
protein-lysine N-methyltransferase activity(GO:0016279)	20437, 1971, 53, 11	2.152	0.058711991531	0.308313227322	53
acid-amino acid ligase activity(GO:0016881)	20437, 0, 16, 0	0.0	1.0	1.0	16
protein-containing complex binding(GO:0044877)	20437, 1879, 1201, 168	1.521	5.01758142755e-07	8.93564075354e-05	1201
disordered domain specific binding(GO:0097718)	20437, 878, 34, 7	4.792	0.00307899887569	0.0477767997306	34
DNA helicase activity(GO:0003678)	20437, 501, 43, 3	2.846	0.265959556813	0.664994261527	43
transferase activity, transferring sulfur-containing groups(GO:0016782)	20437, 91, 74, 2	6.07	0.185378246442	0.558315659871	74
ATPase coupled ion transmembrane transporter activity(GO:0042625)	20437, 1992, 58, 9	1.592	0.333066926642	0.736631820477	58
CoA hydrolase activity(GO:0016289)	20437, 1861, 25, 4	1.757	0.383919386312	0.772364344958	25
microfilament motor activity(GO:0000146)	20437, 1925, 16, 4	2.654	0.147566305194	0.502019589761	16
ATPase activity, coupled(GO:0042623)	20437, 1992, 334, 46	1.413	0.0824027250517	0.37822039942	334
microtubule binding(GO:0008017)	20437, 1976, 229, 31	1.4	0.206257577259	0.583258530554	229
phosphatidylinositol 3-kinase binding(GO:0043548)	20437, 334, 41, 4	5.97	0.0249926615176	0.18150698861	41
type I interferon receptor binding(GO:0005132)	20437, 1871, 24, 1	0.455	0.901505907681	1.0	24
receptor tyrosine kinase binding(GO:0030971)	20437, 22, 71, 1	13.084	0.269504510287	0.664994261527	71
growth factor binding(GO:0019838)	20437, 558, 146, 6	1.505	0.589209750587	0.926330204649	146
glucosyltransferase activity(GO:0046527)	20437, 1780, 17, 2	1.351	0.580211889125	0.926330204649	17
ubiquitination-like modification-dependent protein binding(GO:0140035)	20437, 237, 11, 1	7.839	0.218427681216	0.601263294529	11
estradiol 17-beta-dehydrogenase activity(GO:0004303)	20437, 1382, 13, 2	2.275	0.341701746671	0.744473592747	13
modification-dependent protein binding(GO:0140030)	20437, 1931, 146, 28	2.03	0.002386295973	0.0414163911247	146
profilin binding(GO:0005522)	20437, 1318, 12, 2	2.584	0.291796083213	0.692011803309	12
tropomyosin binding(GO:0005523)	20437, 1030, 13, 1	1.526	0.558617804338	0.922963892864	13
insulin-like growth factor binding(GO:0005520)	20437, 842, 28, 1	0.867	0.809318184589	1.0	28
anion channel activity(GO:0005253)	20437, 1479, 84, 2	0.329	0.997102130646	1.0	84
translation repressor activity(GO:0030371)	20437, 115, 24, 1	7.405	0.289668476617	0.689883917867	24
oxidoreductase activity, acting on NAD(P)H, heme protein as acceptor(GO:0016653)	20437, 0, 13, 0	0.0	1.0	1.0	13
glucocorticoid receptor binding(GO:0035259)	20437, 1852, 20, 3	1.655	0.4538372045	0.833319270208	20
steroid hormone receptor binding(GO:0035258)	20437, 1321, 86, 7	1.259	0.675001040808	0.982354825679	86
protein N-terminus binding(GO:0047485)	20437, 1558, 129, 21	2.135	0.00682245939422	0.0851975417034	129
nuclear hormone receptor binding(GO:0035257)	20437, 1321, 148, 16	1.673	0.16817930154	0.536419681596	148
UDP-glucosyltransferase activity(GO:0035251)	20437, 0, 11, 0	0.0	1.0	1.0	11
kinase activity(GO:0016301)	20437, 1959, 765, 96	1.309	0.0415440382538	0.24590228423	765
natural killer cell lectin-like receptor binding(GO:0046703)	20437, 692, 15, 2	3.938	0.195673295093	0.572938308907	15
phosphatidylinositol phosphate kinase activity(GO:0016307)	20437, 1495, 15, 3	2.734	0.198667608825	0.573058116723	15
ionotropic glutamate receptor binding(GO:0035255)	20437, 1160, 41, 3	1.289	0.67712018192	0.982354825679	41
glutamate receptor binding(GO:0035254)	20437, 1233, 66, 4	1.005	0.836389120086	1.0	66
receptor antagonist activity(GO:0048019)	20437, 1117, 16, 1	1.144	0.660134394156	0.971232212092	16
structural constituent of muscle(GO:0008307)	20437, 407, 23, 1	2.183	0.570004662986	0.926330204649	23
aminoacyl-tRNA ligase activity(GO:0004812)	20437, 43, 41, 2	23.184	0.0187780912272	0.159577652341	41
clathrin binding(GO:0030276)	20437, 908, 51, 3	1.324	0.6907113849	0.988396696039	51
GABA receptor binding(GO:0050811)	20437, 1071, 15, 1	1.272	0.62547931069	0.948159380602	15
antigen binding(GO:0003823)	20437, 989, 60, 12	4.133	0.000231828593913	0.00949569920667	60
LRR domain binding(GO:0030275)	20437, 564, 17, 1	2.132	0.523138188987	0.895808537664	17
nuclear receptor transcription coactivator activity(GO:0030374)	20437, 250, 61, 3	4.02	0.163031085691	0.530902665279	61
cyclosporin A binding(GO:0016018)	20437, 1120, 14, 2	2.607	0.312554502359	0.71600852442	14
phosphate ion binding(GO:0042301)	20437, 94, 13, 1	16.724	0.135544464158	0.488723701753	13
dynein complex binding(GO:0070840)	20437, 1714, 23, 2	1.037	0.719270838079	1.0	23
DNA-dependent ATPase activity(GO:0008094)	20437, 1413, 83, 13	2.265	0.0310133851558	0.211246949754	83
5S rRNA binding(GO:0008097)	20437, 0, 13, 0	0.0	1.0	1.0	13
cysteine-type endopeptidase activity involved in apoptotic process(GO:0097153)	20437, 268, 12, 4	25.419	6.86257637895e-05	0.00390404345114	12
anion:anion antiporter activity(GO:0015301)	20437, 1404, 27, 3	1.617	0.506261444202	0.881729537768	27
cytoskeletal protein binding(GO:0008092)	20437, 1376, 939, 88	1.392	0.0143523161139	0.13608121945	939
sodium ion binding(GO:0031402)	20437, 689, 13, 1	2.282	0.490122252138	0.865886580653	13
carbon-oxygen lyase activity(GO:0016835)	20437, 208, 66, 2	2.977	0.411416479925	0.799616179584	66
hydro-lyase activity(GO:0016836)	20437, 202, 55, 1	1.84	0.718178688669	1.0	55
carbon-carbon lyase activity(GO:0016830)	20437, 618, 52, 1	0.636	0.925798933488	1.0	52
carboxy-lyase activity(GO:0016831)	20437, 1263, 35, 1	0.462	0.934882210475	1.0	35
aldehyde-lyase activity(GO:0016832)	20437, 618, 12, 1	2.756	0.43274125752	0.815753012034	12
C-acyltransferase activity(GO:0016408)	20437, 28, 21, 1	34.757	0.0926092712519	0.398453335134	21
organic hydroxy compound transmembrane transporter activity(GO:1901618)	20437, 1508, 41, 1	0.331	0.969394743907	1.0	41
DNA binding, bending(GO:0008301)	20437, 922, 17, 5	6.519	0.00322441303567	0.0485558668901	17
catalytic activity, acting on a rRNA(GO:0140102)	20437, 1374, 18, 1	0.826	0.747736508484	1.0	18
phosphatidylglycerol binding(GO:1901611)	20437, 0, 12, 0	0.0	1.0	1.0	12
molecular carrier activity(GO:0140104)	20437, 351, 38, 3	4.597	0.108999719542	0.439149680352	38
glutathione peroxidase activity(GO:0004602)	20437, 106, 20, 1	9.64	0.23337067128	0.621193510424	20
arachidonic acid monooxygenase activity(GO:0008391)	20437, 0, 37, 0	0.0	1.0	1.0	37
type I transforming growth factor beta receptor binding(GO:0034713)	20437, 370, 12, 1	4.603	0.311181816483	0.715345171438	12
receptor signaling complex scaffold activity(GO:0030159)	20437, 864, 15, 1	1.577	0.589541158138	0.926330204649	15
TBP-class protein binding(GO:0017025)	20437, 1968, 23, 5	2.258	0.180299452555	0.554434352601	23
myosin binding(GO:0017022)	20437, 697, 69, 4	1.7	0.517519966743	0.890656211673	69
transcription coregulator activity(GO:0003712)	20437, 1321, 451, 49	1.681	0.00364473213027	0.0518361902971	451
phosphoric ester hydrolase activity(GO:0042578)	20437, 51, 352, 6	6.831	0.00312602107612	0.0477767997306	352
exopeptidase activity(GO:0008238)	20437, 1802, 102, 11	1.223	0.656240629113	0.971195770638	102
anion transmembrane transporter activity(GO:0008509)	20437, 1611, 309, 16	0.657	0.999625062778	1.0	309
ATPase regulator activity(GO:0060590)	20437, 1934, 39, 4	1.084	0.74638305155	1.0	39
NAD+ kinase activity(GO:0003951)	20437, 0, 12, 0	0.0	1.0	1.0	12
NAD+ ADP-ribosyltransferase activity(GO:0003950)	20437, 671, 22, 1	1.384	0.667086489004	0.97724830435	22
peptidase activity(GO:0008233)	20437, 168, 638, 9	1.716	0.426289885441	0.811377031025	638
metalloexopeptidase activity(GO:0008235)	20437, 960, 52, 4	1.638	0.513477775321	0.888177773529	52
cysteine-type peptidase activity(GO:0008234)	20437, 153, 173, 6	4.633	0.0175590808914	0.152377108752	173
metallopeptidase activity(GO:0008237)	20437, 1857, 175, 15	0.943	0.931922049339	1.0	175
lipid phosphatase activity(GO:0042577)	20437, 0, 11, 0	0.0	1.0	1.0	11
ubiquitin-like protein transferase activity(GO:0019787)	20437, 1464, 415, 57	1.917	3.26156152806e-05	0.00229589174057	415
tau protein binding(GO:0048156)	20437, 805, 21, 2	2.418	0.376150109327	0.76902667828	21
store-operated calcium channel activity(GO:0015279)	20437, 1122, 13, 1	1.401	0.575627409816	0.926330204649	13
chemokine receptor binding(GO:0042379)	20437, 1731, 63, 5	0.937	0.864457808757	1.0	63
organic acid:sodium symporter activity(GO:0005343)	20437, 0, 25, 0	0.0	1.0	1.0	25
purinergic receptor activity(GO:0035586)	20437, 1233, 25, 3	1.989	0.385096339491	0.77321304243	25
outward rectifier potassium channel activity(GO:0015271)	20437, 0, 17, 0	0.0	1.0	1.0	17
chaperone binding(GO:0051087)	20437, 1702, 97, 10	1.238	0.649971581233	0.969952767744	97
voltage-gated potassium channel activity involved in cardiac muscle cell action potential repolarization(GO:0086008)	20437, 0, 11, 0	0.0	1.0	1.0	11
unfolded protein binding(GO:0051082)	20437, 1576, 94, 16	2.207	0.0155606639627	0.142268927659	94
voltage-gated anion channel activity(GO:0008308)	20437, 0, 16, 0	0.0	1.0	1.0	16
AU-rich element binding(GO:0017091)	20437, 920, 30, 4	2.962	0.145195444297	0.501082012561	30
anion:sodium symporter activity(GO:0015373)	20437, 0, 12, 0	0.0	1.0	1.0	12
solute:sodium symporter activity(GO:0015370)	20437, 0, 70, 0	0.0	1.0	1.0	70
actinin binding(GO:0042805)	20437, 115, 42, 1	4.231	0.47093142102	0.846024166885	42
double-stranded DNA binding(GO:0003690)	20437, 1041, 984, 87	1.736	9.37428196783e-06	0.00087266043046	984
ATP-dependent protein binding(GO:0043008)	20437, 1099, 11, 3	5.072	0.0542523253193	0.296748109931	11
semaphorin receptor activity(GO:0017154)	20437, 558, 11, 1	3.33	0.379545318583	0.769612685601	11
single-stranded DNA binding(GO:0003697)	20437, 1948, 103, 18	1.833	0.0538057424705	0.296748109931	103
identical protein binding(GO:0042802)	20437, 1761, 1862, 235	1.465	2.36761868178e-08	8.08147176715e-06	1862
protein homodimerization activity(GO:0042803)	20437, 713, 925, 55	1.704	0.00156006483606	0.03014163004	925
steroid hydroxylase activity(GO:0008395)	20437, 0, 70, 0	0.0	1.0	1.0	70
polysaccharide binding(GO:0030247)	20437, 0, 21, 0	0.0	1.0	1.0	21
potassium channel regulator activity(GO:0015459)	20437, 1808, 48, 5	1.177	0.700022065673	0.994206096046	48
DNA secondary structure binding(GO:0000217)	20437, 1928, 25, 6	2.544	0.0921676649963	0.39822653568	25
phosphatidylinositol phospholipase C activity(GO:0004435)	20437, 1117, 18, 1	1.016	0.708428676641	1.0	18
pseudouridine synthase activity(GO:0009982)	20437, 250, 13, 1	6.288	0.271361177378	0.667008477267	13
cyclin-dependent protein serine/threonine kinase inhibitor activity(GO:0004861)	20437, 331, 12, 2	10.291	0.0472582124115	0.272976850489	12
protein serine/threonine phosphatase inhibitor activity(GO:0004865)	20437, 0, 11, 0	0.0	1.0	1.0	11
endopeptidase inhibitor activity(GO:0004866)	20437, 1291, 196, 14	1.131	0.781719953549	1.0	196
serine-type endopeptidase inhibitor activity(GO:0004867)	20437, 122, 117, 1	1.432	0.847452008282	1.0	117
cysteine-type endopeptidase inhibitor activity(GO:0004869)	20437, 1291, 69, 10	2.294	0.0627939309019	0.319558121804	69
cGMP binding(GO:0030553)	20437, 0, 15, 0	0.0	1.0	1.0	15
JUN kinase binding(GO:0008432)	20437, 864, 14, 2	3.379	0.233616719653	0.621193510424	14
DNA-binding transcription repressor activity, RNA polymerase II-specific(GO:0001227)	20437, 814, 228, 19	2.092	0.0193238563382	0.159577652341	228
transcription cofactor binding(GO:0001221)	20437, 479, 49, 4	3.483	0.117061231596	0.454273006405	49
protein-lipid complex binding(GO:0071814)	20437, 624, 26, 1	1.26	0.716757291502	1.0	26
transcription coactivator binding(GO:0001223)	20437, 479, 21, 3	6.095	0.0488158315595	0.276173544292	21
transcription corepressor binding(GO:0001222)	20437, 1905, 20, 5	2.682	0.104223296947	0.428613076601	20
nuclease activity(GO:0004518)	20437, 1877, 194, 31	1.74	0.0154515024505	0.142268927659	194
endonuclease activity(GO:0004519)	20437, 1996, 120, 19	1.621	0.134479766133	0.486598164384	120
tetrapyrrole binding(GO:0046906)	20437, 256, 162, 1	0.493	0.987681056524	1.0	162
protein folding chaperone(GO:0044183)	20437, 363, 21, 1	2.681	0.506305633015	0.881729537768	21
SUMO binding(GO:0032183)	20437, 689, 17, 1	1.745	0.579224910769	0.926330204649	17
transforming growth factor beta-activated receptor activity(GO:0005024)	20437, 0, 14, 0	0.0	1.0	1.0	14
sulfate transmembrane transporter activity(GO:0015116)	20437, 1004, 15, 2	2.714	0.311339472917	0.715345171438	15
phosphatidylinositol binding(GO:0035091)	20437, 1532, 245, 29	1.579	0.0724784206372	0.342515665117	245
phosphate ion transmembrane transporter activity(GO:0015114)	20437, 1529, 11, 3	3.645	0.102822304119	0.428008290318	11
nucleoside monophosphate kinase activity(GO:0050145)	20437, 1670, 17, 2	1.44	0.550597722993	0.920435060623	17
gated channel activity(GO:0022836)	20437, 267, 335, 1	0.228	0.999889153015	1.0	335
histone methyltransferase activity (H3-K4 specific)(GO:0042800)	20437, 1651, 14, 4	3.537	0.0655881666118	0.326030498109	14
complement binding(GO:0001848)	20437, 486, 22, 1	1.911	0.593523070978	0.926475037625	22
protein tag(GO:0031386)	20437, 1674, 12, 2	2.035	0.376540054243	0.76902667828	12
p53 binding(GO:0002039)	20437, 1928, 69, 10	1.536	0.353723139303	0.755535580962	69
enzyme activator activity(GO:0008047)	20437, 663, 448, 32	2.202	0.000494714360486	0.0136915541929	448
chemoattractant activity(GO:0042056)	20437, 603, 39, 2	1.738	0.589260561327	0.926330204649	39
extracellular matrix structural constituent(GO:0005201)	20437, 0, 139, 0	0.0	1.0	1.0	139
poly(A)-specific ribonuclease activity(GO:0004535)	20437, 1662, 13, 3	2.838	0.177416995929	0.552203659061	13
ubiquitin-like protein ligase binding(GO:0044389)	20437, 1951, 320, 51	1.669	0.00246635106958	0.0416913226562	320
transforming growth factor beta receptor binding(GO:0005160)	20437, 370, 53, 1	1.042	0.847249791952	1.0	53
platelet-derived growth factor receptor binding(GO:0005161)	20437, 1683, 14, 1	0.867	0.706678446692	1.0	14
tumor necrosis factor receptor binding(GO:0005164)	20437, 1630, 33, 8	3.04	0.0198877826139	0.161757687653	33
neurotrophin receptor binding(GO:0005165)	20437, 0, 15, 0	0.0	1.0	1.0	15
chloride ion binding(GO:0031404)	20437, 689, 11, 1	2.697	0.425973842281	0.811377031025	11
enhancer binding(GO:0035326)	20437, 828, 129, 8	1.531	0.485710598092	0.86198899904	129
ion transmembrane transporter activity(GO:0015075)	20437, 55, 841, 1	0.442	0.99892175869	1.0	841
Lys48-specific deubiquitinase activity(GO:1990380)	20437, 1470, 14, 3	2.979	0.166703249388	0.533450398042	14
ubiquitin-specific protease binding(GO:1990381)	20437, 1449, 15, 1	0.94	0.691105502309	0.988396696039	15
Rac GTPase binding(GO:0048365)	20437, 761, 68, 7	2.765	0.0706337134828	0.339572406603	68
modified amino acid binding(GO:0072341)	20437, 922, 102, 3	0.652	0.972550670366	1.0	102
long-chain fatty acid-CoA ligase activity(GO:0004467)	20437, 1036, 13, 1	1.517	0.559727126434	0.922963892864	13
DNA-binding transcription activator activity(GO:0001216)	20437, 946, 426, 39	1.978	0.000702702193988	0.0167341173638	426
ATPase binding(GO:0051117)	20437, 12, 91, 1	18.715	0.224695472703	0.608698846688	91
glucuronosyltransferase activity(GO:0015020)	20437, 942, 32, 1	0.678	0.871996184177	1.0	32
coreceptor activity(GO:0015026)	20437, 343, 25, 2	4.767	0.184921036279	0.558315659871	25
Notch binding(GO:0005112)	20437, 0, 23, 0	0.0	1.0	1.0	23
acylglycerol lipase activity(GO:0047372)	20437, 0, 11, 0	0.0	1.0	1.0	11
steroid dehydrogenase activity(GO:0016229)	20437, 1849, 40, 3	0.829	0.865211027172	1.0	40
retinol dehydrogenase activity(GO:0004745)	20437, 0, 20, 0	0.0	1.0	1.0	20
signaling pattern recognition receptor activity(GO:0008329)	20437, 1799, 17, 2	1.336	0.585370239173	0.926330204649	17
cyclin binding(GO:0030332)	20437, 1947, 32, 5	1.64	0.406109305737	0.796658867959	32
estrogen receptor binding(GO:0030331)	20437, 1234, 47, 3	1.057	0.788461647136	1.0	47
S-adenosylmethionine-dependent methyltransferase activity(GO:0008757)	20437, 1971, 142, 19	1.387	0.355601747961	0.755535580962	142
enzyme regulator activity(GO:0030234)	20437, 1291, 951, 94	1.565	0.000214219234393	0.00920361953273	951
oxidoreductase activity, acting on a heme group of donors(GO:0016675)	20437, 1770, 22, 4	2.099	0.268560854625	0.664994261527	22
oxidoreductase activity, oxidizing metal ions(GO:0016722)	20437, 799, 24, 3	3.197	0.183947951362	0.558227390784	24
ferrous iron binding(GO:0008198)	20437, 643, 30, 2	2.119	0.467980894801	0.845430829597	30
ferric iron binding(GO:0008199)	20437, 643, 15, 1	2.119	0.515294543402	0.889286270948	15
actin monomer binding(GO:0003785)	20437, 992, 27, 3	2.289	0.324391570809	0.730106434563	27
catalytic activity, acting on a tRNA(GO:0140101)	20437, 250, 113, 7	5.064	0.00452309344076	0.0625898335587	113
metalloendopeptidase inhibitor activity(GO:0008191)	20437, 0, 13, 0	0.0	1.0	1.0	13
UDP-glycosyltransferase activity(GO:0008194)	20437, 316, 147, 5	2.2	0.329954994915	0.73291521647	147
phosphatidate phosphatase activity(GO:0008195)	20437, 1239, 13, 1	1.269	0.597259190696	0.929473269411	13
electron transfer activity(GO:0009055)	20437, 1451, 67, 13	2.733	0.00558708638641	0.0747466135322	67
protein phosphatase 2A binding(GO:0051721)	20437, 1465, 37, 6	2.262	0.160721107847	0.525809630783	37
neuropilin binding(GO:0038191)	20437, 1230, 20, 1	0.831	0.766154301311	1.0	20
catalytic activity, acting on a glycoprotein(GO:0140103)	20437, 815, 22, 4	4.559	0.0412469955734	0.24556350853	22
thyroid hormone receptor binding(GO:0046966)	20437, 1852, 25, 5	2.207	0.195140533269	0.572938308907	25
dynein light chain binding(GO:0045503)	20437, 1626, 26, 3	1.45	0.551899809801	0.920435060623	26
isoprenoid binding(GO:0019840)	20437, 115, 38, 1	4.677	0.433215785272	0.815753012034	38
retinol binding(GO:0019841)	20437, 0, 13, 0	0.0	1.0	1.0	13
vitamin binding(GO:0019842)	20437, 881, 133, 6	1.047	0.861824380398	1.0	133
bioactive lipid receptor activity(GO:0045125)	20437, 1879, 13, 2	1.673	0.467586204576	0.845430829597	13
endoribonuclease activity, producing 5'-phosphomonoesters(GO:0016891)	20437, 1996, 26, 4	1.575	0.463777134735	0.843530703318	26
peptidase activator activity(GO:0016504)	20437, 1833, 32, 6	2.091	0.19087889438	0.564913259668	32
peptidase activator activity involved in apoptotic process(GO:0016505)	20437, 1833, 12, 2	1.858	0.416098208724	0.80306194097	12
protein-hormone receptor activity(GO:0016500)	20437, 261, 19, 1	4.121	0.386840595137	0.773681190275	19
pheromone receptor activity(GO:0016503)	20437, 0, 99, 0	0.0	1.0	1.0	99
ubiquitin-like protein-specific protease activity(GO:0019783)	20437, 1559, 108, 14	1.699	0.173879142983	0.54434771605	108
methylated histone binding(GO:0035064)	20437, 1931, 64, 10	1.654	0.268582566047	0.664994261527	64
endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 3'-phosphomonoesters(GO:0016894)	20437, 1401, 19, 3	2.303	0.287222356556	0.689883917867	19
dynein heavy chain binding(GO:0045504)	20437, 1626, 15, 3	2.514	0.228921644688	0.615264472863	15
NAD binding(GO:0051287)	20437, 776, 62, 5	2.124	0.289084361831	0.689883917867	62
phospholipid-translocating ATPase activity(GO:0004012)	20437, 0, 25, 0	0.0	1.0	1.0	25
androgen receptor binding(GO:0050681)	20437, 1321, 30, 5	2.578	0.138212916328	0.494132921606	30
oxygen carrier activity(GO:0005344)	20437, 0, 13, 0	0.0	1.0	1.0	13
cAMP binding(GO:0030552)	20437, 386, 21, 2	5.042	0.163314784729	0.530902665279	21
GABA receptor activity(GO:0016917)	20437, 0, 22, 0	0.0	1.0	1.0	22
steroid binding(GO:0005496)	20437, 9, 105, 1	21.626	0.210448370201	0.588123381914	105
