# Analysis title: diff_Primary_versus_Naive_c3.0_cond1_formatted analysis from Cistrome-GO
# Mode: Ensemble mode
# Specie: mm10
# Peak bed file name: diff_Primary_versus_Naive_c3.0_cond1_formatted.bed
# Differential expression file name: primary_vs_control_naive_deseq2.csv
# Genes for gene ontology: allgenes
# Column index of (GeneID, logFoldChange, FDR): 1,3,7
# Cutoffs of logFoldChange and FDR for DE genes: 1.0, 0.05
# Top peaks to use: 10000
# Half-decay distance: 1000bp
# FDR cutoff of GO/KEGG terms to return: 0.2
# Minimum and maximum gene number in GO and KEGG gene sets: 10, 2000
# Term	N,n,B,b	Erichment	p_value	FDR	Gene_number
G protein-coupled chemoattractant receptor activity(GO:0001637)	20437, 1036, 25, 6	4.734	0.0072663957267	0.0395786660858	25
DNA-binding transcription factor activity(GO:0003700)	20437, 1540, 995, 156	2.081	2.59021335953e-17	1.89455605726e-15	995
poly-purine tract binding(GO:0070717)	20437, 1991, 35, 10	2.933	0.00769517553467	0.041381280799	35
translation repressor activity, mRNA regulatory element binding(GO:0000900)	20437, 685, 12, 2	4.973	0.133830415888	0.339213727399	12
sodium-independent organic anion transmembrane transporter activity(GO:0015347)	20437, 1622, 16, 1	0.787	0.744500418587	0.983701198236	16
steroid hormone receptor activity(GO:0003707)	20437, 779, 55, 7	3.339	0.0275632094929	0.104134155339	55
signaling adaptor activity(GO:0035591)	20437, 930, 50, 11	4.835	0.000111697634394	0.00120398292231	50
scaffold protein binding(GO:0097110)	20437, 558, 71, 5	2.579	0.188832873376	0.437477064112	71
retinoic acid receptor binding(GO:0042974)	20437, 1543, 32, 7	2.897	0.0406161856314	0.138636580289	32
peroxisome proliferator activated receptor binding(GO:0042975)	20437, 1981, 20, 6	3.095	0.0384111330558	0.133332204234	20
translation regulator activity(GO:0045182)	20437, 1722, 128, 25	2.318	0.000681873044192	0.0058186499771	128
3'-5'-exodeoxyribonuclease activity(GO:0008296)	20437, 555, 12, 2	6.137	0.100249760649	0.277035251484	12
single-stranded RNA binding(GO:0003727)	20437, 1991, 94, 19	2.075	0.0122753002213	0.0581940158638	94
adrenergic receptor binding(GO:0031690)	20437, 1198, 21, 4	3.249	0.100935569041	0.277827881909	21
collagen binding(GO:0005518)	20437, 297, 68, 4	4.048	0.089653516202	0.258422191659	68
monooxygenase activity(GO:0004497)	20437, 137, 139, 1	1.073	0.911871617189	1.0	139
ionotropic glutamate receptor activity(GO:0004970)	20437, 0, 19, 0	0.0	1.0	1.0	19
fatty acid ligase activity(GO:0015645)	20437, 1673, 19, 2	1.286	0.610462816067	0.878922379363	19
prostanoid receptor activity(GO:0004954)	20437, 0, 11, 0	0.0	1.0	1.0	11
prolactin receptor binding(GO:0005148)	20437, 0, 27, 0	0.0	1.0	1.0	27
RNA polymerase II-specific DNA-binding transcription factor binding(GO:0061629)	20437, 1997, 269, 62	2.359	2.53143525914e-09	7.40625630103e-08	269
ankyrin binding(GO:0030506)	20437, 55, 23, 2	32.311	0.0086514730509	0.0451995326741	23
interleukin-1 receptor binding(GO:0005149)	20437, 91, 18, 1	12.477	0.190601838304	0.440578515628	18
benzodiazepine receptor activity(GO:0008503)	20437, 0, 11, 0	0.0	1.0	1.0	11
calcium ion transmembrane transporter activity(GO:0015085)	20437, 716, 135, 7	1.48	0.560753577581	0.837626560492	135
oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor(GO:0016628)	20437, 787, 23, 2	2.258	0.414640468446	0.696073707364	23
ribonuclease P activity(GO:0004526)	20437, 0, 11, 0	0.0	1.0	1.0	11
oxidoreductase activity, acting on the CH-CH group of donors(GO:0016627)	20437, 787, 56, 3	1.391	0.67096815038	0.929731239498	56
oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor(GO:0016620)	20437, 370, 41, 2	2.694	0.406702032456	0.691798806039	41
heparin binding(GO:0008201)	20437, 55, 150, 1	2.477	0.738669976596	0.979790228023	150
aspartic-type peptidase activity(GO:0070001)	20437, 1975, 27, 5	1.916	0.283322466061	0.563344087857	27
cyclin-dependent protein kinase activity(GO:0097472)	20437, 1323, 33, 5	2.341	0.185732447169	0.434717567267	33
dynein light intermediate chain binding(GO:0051959)	20437, 469, 29, 2	3.005	0.336484782548	0.617491787329	29
m7G(5')pppN diphosphatase activity(GO:0050072)	20437, 1671, 11, 1	1.112	0.614741211852	0.880412588723	11
metalloaminopeptidase activity(GO:0070006)	20437, 1419, 16, 3	2.7	0.209083327756	0.468109552184	16
metal ion transmembrane transporter activity(GO:0046873)	20437, 921, 426, 16	0.833	0.990689027894	1.0	426
ephrin receptor binding(GO:0046875)	20437, 847, 31, 3	2.335	0.32677425342	0.609604587691	31
neurotrophin binding(GO:0043121)	20437, 169, 12, 1	10.077	0.196470944438	0.448076274174	12
structural constituent of eye lens(GO:0005212)	20437, 329, 24, 1	2.588	0.523576325579	0.805243973673	24
catalytic activity, acting on RNA(GO:0140098)	20437, 1671, 326, 38	1.426	0.130858259561	0.333330492016	326
epidermal growth factor receptor binding(GO:0005154)	20437, 351, 35, 2	3.327	0.318156474996	0.601757980439	35
GDP-dissociation inhibitor activity(GO:0005092)	20437, 479, 14, 1	3.048	0.413843552509	0.696073707364	14
insulin-like growth factor receptor binding(GO:0005159)	20437, 578, 14, 2	5.051	0.14011464833	0.352524324055	14
insulin receptor binding(GO:0005158)	20437, 847, 26, 5	4.64	0.0191503662292	0.0808904344364	26
GTPase activator activity(GO:0005096)	20437, 1891, 237, 53	2.417	2.34758596472e-08	5.7236381616e-07	237
kinase binding(GO:0019900)	20437, 1967, 801, 188	2.439	2.88847138298e-30	2.95779469617e-27	801
protein phosphatase binding(GO:0019903)	20437, 1980, 164, 45	2.832	1.53980516356e-09	4.77806208327e-08	164
phosphatase binding(GO:0019902)	20437, 1980, 210, 54	2.654	3.57047555136e-10	1.17940869826e-08	210
syntaxin binding(GO:0019905)	20437, 1767, 74, 9	1.407	0.494565649704	0.78241801242	74
protein domain specific binding(GO:0019904)	20437, 1779, 796, 165	2.381	5.90393161935e-25	1.81584815174e-22	796
ADP binding(GO:0043531)	20437, 1278, 40, 7	2.798	0.0533027139635	0.172182899365	40
G protein-coupled purinergic nucleotide receptor activity(GO:0045028)	20437, 852, 12, 2	3.998	0.182690700096	0.431049025111	12
retinal binding(GO:0016918)	20437, 0, 15, 0	0.0	1.0	1.0	15
adenylate cyclase activity(GO:0004016)	20437, 223, 12, 1	7.637	0.233430854147	0.501117808483	12
syntaxin-1 binding(GO:0017075)	20437, 1664, 24, 5	2.559	0.128075493073	0.330077281405	24
protein serine/threonine kinase activator activity(GO:0043539)	20437, 1912, 29, 7	2.58	0.0628288995378	0.196148759533	29
lamin binding(GO:0005521)	20437, 1554, 16, 6	4.932	0.00399407578809	0.0243448428988	16
fatty acid derivative binding(GO:1901567)	20437, 1157, 35, 2	1.009	0.784003367816	1.0	35
Hsp90 protein binding(GO:0051879)	20437, 1943, 43, 12	2.935	0.00324711403564	0.0202746632469	43
ribosomal small subunit binding(GO:0043024)	20437, 1823, 14, 4	3.203	0.0865885364321	0.252611570674	14
amino acid:cation symporter activity(GO:0005416)	20437, 1703, 16, 1	0.75	0.758032394783	0.994540504937	16
chemorepellent activity(GO:0045499)	20437, 1458, 28, 1	0.501	0.898169140583	1.0	28
transferase activity, transferring amino-acyl groups(GO:0016755)	20437, 0, 14, 0	0.0	1.0	1.0	14
microtubule motor activity(GO:0003777)	20437, 34, 76, 1	7.909	0.377475323757	0.664149023242	76
transferase activity, transferring glycosyl groups(GO:0016757)	20437, 1717, 270, 31	1.367	0.260134889908	0.535972087055	270
hydrolase activity, hydrolyzing O-glycosyl compounds(GO:0004553)	20437, 1951, 99, 12	1.27	0.586655951884	0.855962074805	99
transferase activity, transferring hexosyl groups(GO:0016758)	20437, 1705, 201, 22	1.312	0.444477168943	0.728145023835	201
protein deacetylase activity(GO:0033558)	20437, 945, 29, 6	4.474	0.0100978678379	0.0499527375169	29
mRNA 3'-UTR AU-rich region binding(GO:0035925)	20437, 1230, 15, 5	5.538	0.00606121632588	0.0340227157047	15
P-P-bond-hydrolysis-driven transmembrane transporter activity(GO:0015405)	20437, 1333, 115, 16	2.133	0.0237014574905	0.0929549823266	115
oxidoreductase activity, acting on a sulfur group of donors(GO:0016667)	20437, 1929, 56, 8	1.514	0.413378530588	0.696073707364	56
histone binding(GO:0042393)	20437, 1813, 186, 45	2.727	7.5132446091e-09	1.97270832813e-07	186
neurotransmitter:sodium symporter activity(GO:0005328)	20437, 1804, 26, 1	0.436	0.912407736209	1.0	26
arginine N-methyltransferase activity(GO:0016273)	20437, 0, 11, 0	0.0	1.0	1.0	11
ion channel regulator activity(GO:0099106)	20437, 60, 109, 1	3.125	0.648702936914	0.906237117872	109
long-chain fatty acid transporter activity(GO:0005324)	20437, 1314, 13, 1	1.196	0.611125716901	0.878922379363	13
neurotransmitter transporter activity(GO:0005326)	20437, 1804, 50, 2	0.453	0.974374390604	1.0	50
protein-lysine N-methyltransferase activity(GO:0016279)	20437, 1150, 53, 12	4.024	0.000270841790862	0.00283002034533	53
acid-amino acid ligase activity(GO:0016881)	20437, 0, 16, 0	0.0	1.0	1.0	16
protein-containing complex binding(GO:0044877)	20437, 1978, 1201, 211	1.815	1.04655935944e-16	7.14451189377e-15	1201
disordered domain specific binding(GO:0097718)	20437, 316, 34, 5	9.511	0.0011093708233	0.0086717230768	34
DNA helicase activity(GO:0003678)	20437, 1883, 43, 7	1.767	0.284247179831	0.564087426641	43
transferase activity, transferring sulfur-containing groups(GO:0016782)	20437, 709, 74, 4	1.558	0.583958731215	0.855470301523	74
ATPase coupled ion transmembrane transporter activity(GO:0042625)	20437, 1333, 58, 7	1.85	0.274756429456	0.554458079782	58
CoA hydrolase activity(GO:0016289)	20437, 798, 25, 1	1.024	0.75858319482	0.994540504937	25
microfilament motor activity(GO:0000146)	20437, 1850, 16, 3	2.071	0.31953791709	0.602590841805	16
ATPase activity, coupled(GO:0042623)	20437, 1934, 334, 52	1.645	0.00315124325194	0.0200426899999	334
microtubule binding(GO:0008017)	20437, 1967, 229, 35	1.588	0.0348858519331	0.124905987341	229
phosphatidylinositol 3-kinase binding(GO:0043548)	20437, 96, 41, 3	15.577	0.00564897500682	0.0324974741965	41
type I interferon receptor binding(GO:0005132)	20437, 0, 24, 0	0.0	1.0	1.0	24
receptor tyrosine kinase binding(GO:0030971)	20437, 1519, 71, 12	2.274	0.0354869733797	0.126615542651	71
growth factor binding(GO:0019838)	20437, 169, 146, 4	3.313	0.178566471308	0.422291146928	146
glucosyltransferase activity(GO:0046527)	20437, 1688, 17, 1	0.712	0.776528462308	1.0	17
ubiquitination-like modification-dependent protein binding(GO:0140035)	20437, 1089, 11, 2	3.412	0.210575437579	0.468759234958	11
estradiol 17-beta-dehydrogenase activity(GO:0004303)	20437, 0, 13, 0	0.0	1.0	1.0	13
modification-dependent protein binding(GO:0140030)	20437, 1887, 146, 26	1.929	0.00794704976696	0.0421646578309	146
profilin binding(GO:0005522)	20437, 396, 12, 1	4.301	0.324508778546	0.60860254438	12
tropomyosin binding(GO:0005523)	20437, 1503, 13, 2	2.092	0.371325089713	0.657849293886	13
insulin-like growth factor binding(GO:0005520)	20437, 1656, 28, 4	1.763	0.391993681389	0.676899712888	28
anion channel activity(GO:0005253)	20437, 789, 84, 2	0.617	0.96617033553	1.0	84
translation repressor activity(GO:0030371)	20437, 685, 24, 3	3.729	0.137552007071	0.346929200101	24
oxidoreductase activity, acting on NAD(P)H, heme protein as acceptor(GO:0016653)	20437, 0, 13, 0	0.0	1.0	1.0	13
glucocorticoid receptor binding(GO:0035259)	20437, 581, 20, 6	10.553	9.376958822e-05	0.00103247374556	20
steroid hormone receptor binding(GO:0035258)	20437, 1997, 86, 23	2.737	6.42250810644e-05	0.000738949247302	86
protein N-terminus binding(GO:0047485)	20437, 1779, 129, 26	2.315	0.0005147341281	0.00454385988943	129
nuclear hormone receptor binding(GO:0035257)	20437, 1997, 148, 36	2.489	3.20539778604e-06	5.2940763434e-05	148
UDP-glucosyltransferase activity(GO:0035251)	20437, 0, 11, 0	0.0	1.0	1.0	11
kinase activity(GO:0016301)	20437, 1922, 765, 123	1.71	5.9070719331e-08	1.31496557815e-06	765
natural killer cell lectin-like receptor binding(GO:0046703)	20437, 913, 15, 2	2.985	0.276092485183	0.555439498678	15
phosphatidylinositol phosphate kinase activity(GO:0016307)	20437, 379, 15, 2	7.19	0.0877135211248	0.255166606908	15
ionotropic glutamate receptor binding(GO:0035255)	20437, 403, 41, 1	1.237	0.784115121979	1.0	41
glutamate receptor binding(GO:0035254)	20437, 1953, 66, 10	1.586	0.315875807057	0.600105429363	66
receptor antagonist activity(GO:0048019)	20437, 696, 16, 1	1.835	0.561163457041	0.837626560492	16
structural constituent of muscle(GO:0008307)	20437, 1080, 23, 1	0.823	0.799115197375	1.0	23
aminoacyl-tRNA ligase activity(GO:0004812)	20437, 336, 41, 3	4.451	0.117405336192	0.305911104989	41
clathrin binding(GO:0030276)	20437, 1971, 51, 10	2.033	0.0999666646924	0.277035251484	51
GABA receptor binding(GO:0050811)	20437, 1590, 15, 5	4.284	0.0169555960626	0.0740088802795	15
antigen binding(GO:0003823)	20437, 1000, 60, 14	4.769	9.82748800116e-06	0.000145845619032	60
LRR domain binding(GO:0030275)	20437, 1477, 17, 4	3.256	0.0902363443423	0.258422191659	17
nuclear receptor transcription coactivator activity(GO:0030374)	20437, 1665, 61, 14	2.817	0.00249712840974	0.0166042824128	61
cyclosporin A binding(GO:0016018)	20437, 1725, 14, 3	2.539	0.221267797367	0.484068193404	14
phosphate ion binding(GO:0042301)	20437, 212, 13, 1	7.415	0.25020137284	0.517900904342	13
dynein complex binding(GO:0070840)	20437, 1847, 23, 3	1.443	0.543470430765	0.820412364883	23
DNA-dependent ATPase activity(GO:0008094)	20437, 1883, 83, 14	1.831	0.100371170215	0.277035251484	83
5S rRNA binding(GO:0008097)	20437, 666, 13, 4	9.442	0.00252307269927	0.0166685577036	13
cysteine-type endopeptidase activity involved in apoptotic process(GO:0097153)	20437, 220, 12, 3	23.224	0.00104930432361	0.00826528944139	12
anion:anion antiporter activity(GO:0015301)	20437, 1642, 27, 2	0.922	0.77952919323	1.0	27
cytoskeletal protein binding(GO:0008092)	20437, 1967, 939, 151	1.671	4.72467490474e-09	1.30758570337e-07	939
sodium ion binding(GO:0031402)	20437, 1875, 13, 2	1.677	0.466390850716	0.750918602411	13
carbon-oxygen lyase activity(GO:0016835)	20437, 922, 66, 3	1.008	0.841153016953	1.0	66
hydro-lyase activity(GO:0016836)	20437, 922, 55, 2	0.806	0.894703777707	1.0	55
carbon-carbon lyase activity(GO:0016830)	20437, 134, 52, 1	2.933	0.58653191395	0.855962074805	52
carboxy-lyase activity(GO:0016831)	20437, 134, 35, 1	4.358	0.440950632503	0.725938018784	35
aldehyde-lyase activity(GO:0016832)	20437, 556, 12, 1	3.063	0.40348406743	0.689762412434	12
C-acyltransferase activity(GO:0016408)	20437, 186, 21, 1	5.232	0.347824071695	0.632632059353	21
organic hydroxy compound transmembrane transporter activity(GO:1901618)	20437, 1551, 41, 1	0.321	0.9707937189	1.0	41
DNA binding, bending(GO:0008301)	20437, 1363, 17, 4	3.528	0.0750247323579	0.228347749989	17
catalytic activity, acting on a rRNA(GO:0140102)	20437, 1648, 18, 1	0.689	0.789644469281	1.0	18
phosphatidylglycerol binding(GO:1901611)	20437, 0, 12, 0	0.0	1.0	1.0	12
molecular carrier activity(GO:0140104)	20437, 1149, 38, 5	2.34	0.197483859628	0.449385493909	38
glutathione peroxidase activity(GO:0004602)	20437, 585, 20, 2	3.494	0.254750203786	0.52593590459	20
arachidonic acid monooxygenase activity(GO:0008391)	20437, 0, 37, 0	0.0	1.0	1.0	37
type I transforming growth factor beta receptor binding(GO:0034713)	20437, 610, 12, 3	8.376	0.0178011185816	0.0759514392814	12
receptor signaling complex scaffold activity(GO:0030159)	20437, 611, 15, 2	4.46	0.168924240401	0.407008052166	15
TBP-class protein binding(GO:0017025)	20437, 1780, 23, 3	1.498	0.52122798806	0.805243973673	23
myosin binding(GO:0017022)	20437, 1856, 69, 13	2.075	0.0498744010219	0.163690341815	69
transcription coregulator activity(GO:0003712)	20437, 1867, 451, 96	2.33	8.38197336204e-14	4.29157036136e-12	451
phosphoric ester hydrolase activity(GO:0042578)	20437, 216, 352, 14	3.763	0.000406189839489	0.00385126112003	352
exopeptidase activity(GO:0008238)	20437, 328, 102, 2	1.222	0.826166192504	1.0	102
anion transmembrane transporter activity(GO:0008509)	20437, 15, 309, 1	4.409	0.645958724528	0.90363624852	309
ATPase regulator activity(GO:0060590)	20437, 1943, 39, 7	1.888	0.227469249384	0.49454036384	39
NAD+ kinase activity(GO:0003951)	20437, 1837, 12, 2	1.854	0.417079168864	0.698990874137	12
NAD+ ADP-ribosyltransferase activity(GO:0003950)	20437, 8, 22, 1	116.119	0.0356632511729	0.126802670837	22
peptidase activity(GO:0008233)	20437, 328, 638, 16	1.563	0.325381121574	0.609122977134	638
metalloexopeptidase activity(GO:0008235)	20437, 328, 52, 2	2.396	0.478994565668	0.764324702015	52
cysteine-type peptidase activity(GO:0008234)	20437, 1646, 173, 29	2.081	0.0015139104163	0.0112336541036	173
metallopeptidase activity(GO:0008237)	20437, 328, 175, 2	0.712	0.971698265599	1.0	175
lipid phosphatase activity(GO:0042577)	20437, 0, 11, 0	0.0	1.0	1.0	11
ubiquitin-like protein transferase activity(GO:0019787)	20437, 1987, 415, 88	2.181	4.58656661073e-11	1.67737293193e-09	415
tau protein binding(GO:0048156)	20437, 809, 21, 5	6.015	0.00608028316883	0.0340227157047	21
store-operated calcium channel activity(GO:0015279)	20437, 1331, 13, 1	1.181	0.614268796174	0.880412588723	13
chemokine receptor binding(GO:0042379)	20437, 11, 63, 1	29.491	0.147272971412	0.36582500312	63
organic acid:sodium symporter activity(GO:0005343)	20437, 1804, 25, 1	0.453	0.903703780201	1.0	25
purinergic receptor activity(GO:0035586)	20437, 852, 25, 2	1.919	0.487733451416	0.775526481754	25
outward rectifier potassium channel activity(GO:0015271)	20437, 1429, 17, 1	0.841	0.73505553584	0.979790228023	17
chaperone binding(GO:0051087)	20437, 1943, 97, 14	1.518	0.291390616203	0.57161684098	97
voltage-gated potassium channel activity involved in cardiac muscle cell action potential repolarization(GO:0086008)	20437, 0, 11, 0	0.0	1.0	1.0	11
unfolded protein binding(GO:0051082)	20437, 1143, 94, 11	2.092	0.0904069672261	0.258422191659	94
voltage-gated anion channel activity(GO:0008308)	20437, 0, 16, 0	0.0	1.0	1.0	16
AU-rich element binding(GO:0017091)	20437, 1230, 30, 5	2.769	0.112794247939	0.30000340231	30
anion:sodium symporter activity(GO:0015373)	20437, 0, 12, 0	0.0	1.0	1.0	12
solute:sodium symporter activity(GO:0015370)	20437, 1804, 70, 4	0.647	0.967839020758	1.0	70
actinin binding(GO:0042805)	20437, 283, 42, 2	3.439	0.320924113272	0.604092448513	42
double-stranded DNA binding(GO:0003690)	20437, 1530, 984, 168	2.281	5.16428276028e-23	1.05764510931e-20	984
ATP-dependent protein binding(GO:0043008)	20437, 1866, 11, 5	4.978	0.00734126187331	0.0397748791443	11
semaphorin receptor activity(GO:0017154)	20437, 815, 11, 1	2.28	0.450194502735	0.732992850309	11
single-stranded DNA binding(GO:0003697)	20437, 1573, 103, 17	2.144	0.0161183912865	0.0723459788335	103
identical protein binding(GO:0042802)	20437, 1959, 1862, 278	1.558	3.94723019465e-13	1.92474462825e-11	1862
protein homodimerization activity(GO:0042803)	20437, 1890, 925, 136	1.59	8.57223004605e-07	1.53999360827e-05	925
steroid hydroxylase activity(GO:0008395)	20437, 0, 70, 0	0.0	1.0	1.0	70
polysaccharide binding(GO:0030247)	20437, 1160, 21, 1	0.839	0.77508335538	1.0	21
potassium channel regulator activity(GO:0015459)	20437, 60, 48, 1	7.096	0.359237545703	0.644045680107	48
DNA secondary structure binding(GO:0000217)	20437, 1446, 25, 1	0.565	0.86673508603	1.0	25
phosphatidylinositol phospholipase C activity(GO:0004435)	20437, 1425, 18, 3	2.39	0.265438304444	0.541451840141	18
pseudouridine synthase activity(GO:0009982)	20437, 1135, 13, 1	1.385	0.578030941025	0.849216188823	13
cyclin-dependent protein serine/threonine kinase inhibitor activity(GO:0004861)	20437, 1394, 12, 5	6.109	0.00337930454518	0.0209721688137	12
protein serine/threonine phosphatase inhibitor activity(GO:0004865)	20437, 0, 11, 0	0.0	1.0	1.0	11
endopeptidase inhibitor activity(GO:0004866)	20437, 358, 196, 7	2.039	0.284853472234	0.564197206127	196
serine-type endopeptidase inhibitor activity(GO:0004867)	20437, 198, 117, 2	1.764	0.696326577861	0.953259914077	117
cysteine-type endopeptidase inhibitor activity(GO:0004869)	20437, 1276, 69, 9	2.089	0.128793984692	0.330538948183	69
cGMP binding(GO:0030553)	20437, 0, 15, 0	0.0	1.0	1.0	15
JUN kinase binding(GO:0008432)	20437, 460, 14, 4	12.694	0.000963407202643	0.00789223180405	14
DNA-binding transcription repressor activity, RNA polymerase II-specific(GO:0001227)	20437, 746, 228, 27	3.244	1.58336208301e-06	2.7954530569e-05	228
transcription cofactor binding(GO:0001221)	20437, 1989, 49, 18	3.774	3.71277847533e-06	6.03473834721e-05	49
protein-lipid complex binding(GO:0071814)	20437, 156, 26, 1	5.039	0.375436116541	0.66283893679	26
transcription coactivator binding(GO:0001223)	20437, 1430, 21, 8	5.444	0.00030899688333	0.00313280008446	21
transcription corepressor binding(GO:0001222)	20437, 135, 20, 2	15.139	0.030998617358	0.113123421756	20
nuclease activity(GO:0004518)	20437, 1989, 194, 30	1.589	0.0542133982167	0.174026707755	194
endonuclease activity(GO:0004519)	20437, 146, 120, 3	3.499	0.246605852862	0.516409802313	120
tetrapyrrole binding(GO:0046906)	20437, 96, 162, 1	1.314	0.886615968937	1.0	162
protein folding chaperone(GO:0044183)	20437, 1454, 21, 3	2.008	0.35901987145	0.644045680107	21
SUMO binding(GO:0032183)	20437, 1780, 17, 5	3.377	0.0450666914658	0.15130587561	17
transforming growth factor beta-activated receptor activity(GO:0005024)	20437, 27, 14, 1	54.066	0.0566066906197	0.181141409983	14
sulfate transmembrane transporter activity(GO:0015116)	20437, 1281, 15, 2	2.127	0.383847305859	0.66846877755	15
phosphatidylinositol binding(GO:0035091)	20437, 1947, 245, 49	2.099	8.03578387403e-06	0.000124597722693	245
phosphate ion transmembrane transporter activity(GO:0015114)	20437, 1212, 11, 1	1.533	0.526508805912	0.805243973673	11
nucleoside monophosphate kinase activity(GO:0050145)	20437, 0, 17, 0	0.0	1.0	1.0	17
gated channel activity(GO:0022836)	20437, 397, 335, 3	0.461	0.999268112972	1.0	335
histone methyltransferase activity (H3-K4 specific)(GO:0042800)	20437, 1150, 14, 4	5.078	0.0238741800311	0.0929549823266	14
complement binding(GO:0001848)	20437, 153, 22, 1	6.072	0.326829022112	0.609604587691	22
protein tag(GO:0031386)	20437, 1406, 12, 2	2.423	0.312277627499	0.595001717175	12
p53 binding(GO:0002039)	20437, 1949, 69, 19	2.887	0.000168309343615	0.00179529966522	69
enzyme activator activity(GO:0008047)	20437, 1945, 448, 96	2.252	6.4134660131e-13	2.98517690792e-11	448
chemoattractant activity(GO:0042056)	20437, 696, 39, 3	2.259	0.366025546612	0.651843756053	39
extracellular matrix structural constituent(GO:0005201)	20437, 1268, 139, 1	0.116	0.999985606462	1.0	139
poly(A)-specific ribonuclease activity(GO:0004535)	20437, 1989, 13, 7	5.533	0.000409405087264	0.00385126112003	13
ubiquitin-like protein ligase binding(GO:0044389)	20437, 1997, 320, 70	2.239	2.13879376386e-09	6.44154357115e-08	320
transforming growth factor beta receptor binding(GO:0005160)	20437, 1034, 53, 6	2.238	0.188590381396	0.437477064112	53
platelet-derived growth factor receptor binding(GO:0005161)	20437, 1053, 14, 3	4.159	0.0912341937373	0.258791729604	14
tumor necrosis factor receptor binding(GO:0005164)	20437, 1539, 33, 7	2.817	0.0471900236162	0.156383767582	33
neurotrophin receptor binding(GO:0005165)	20437, 823, 15, 1	1.655	0.582422973332	0.854442872052	15
chloride ion binding(GO:0031404)	20437, 1746, 11, 1	1.064	0.629158271647	0.892756327165	11
enhancer binding(GO:0035326)	20437, 1942, 129, 27	2.203	0.000785864221159	0.00660135229061	129
ion transmembrane transporter activity(GO:0015075)	20437, 15, 841, 1	1.62	0.929221654922	1.0	841
Lys48-specific deubiquitinase activity(GO:1990380)	20437, 1733, 14, 4	3.369	0.075192612704	0.228347749989	14
ubiquitin-specific protease binding(GO:1990381)	20437, 1953, 15, 3	2.093	0.312608324063	0.595001717175	15
Rac GTPase binding(GO:0048365)	20437, 438, 68, 6	4.117	0.0231300614236	0.0921602447383	68
modified amino acid binding(GO:0072341)	20437, 1947, 102, 10	1.029	0.840257581032	1.0	102
long-chain fatty acid-CoA ligase activity(GO:0004467)	20437, 1673, 13, 2	1.879	0.414303945937	0.696073707364	13
DNA-binding transcription activator activity(GO:0001216)	20437, 1573, 426, 78	2.379	1.65558906624e-11	6.52047386089e-10	426
ATPase binding(GO:0051117)	20437, 1875, 91, 13	1.557	0.27860296183	0.55720592366	91
glucuronosyltransferase activity(GO:0015020)	20437, 1209, 32, 2	1.057	0.760404004571	0.994540504937	32
coreceptor activity(GO:0015026)	20437, 1522, 25, 5	2.686	0.115284722955	0.30269629822	25
Notch binding(GO:0005112)	20437, 1274, 23, 3	2.092	0.354557596555	0.642596422783	23
acylglycerol lipase activity(GO:0047372)	20437, 779, 11, 1	2.385	0.443274314034	0.728145023835	11
steroid dehydrogenase activity(GO:0016229)	20437, 0, 40, 0	0.0	1.0	1.0	40
retinol dehydrogenase activity(GO:0004745)	20437, 0, 20, 0	0.0	1.0	1.0	20
signaling pattern recognition receptor activity(GO:0008329)	20437, 0, 17, 0	0.0	1.0	1.0	17
cyclin binding(GO:0030332)	20437, 1365, 32, 8	3.743	0.00523754777208	0.0308232696472	32
estrogen receptor binding(GO:0030331)	20437, 1981, 47, 11	2.415	0.0250778230979	0.0972715562585	47
S-adenosylmethionine-dependent methyltransferase activity(GO:0008757)	20437, 1150, 142, 14	1.752	0.162985201013	0.395344427712	142
enzyme regulator activity(GO:0030234)	20437, 1981, 951, 176	1.909	5.47251589876e-16	3.50241017521e-14	951
oxidoreductase activity, acting on a heme group of donors(GO:0016675)	20437, 1796, 22, 2	1.034	0.71713027869	0.965665071925	22
oxidoreductase activity, oxidizing metal ions(GO:0016722)	20437, 372, 24, 1	2.289	0.557393178699	0.835681720333	24
ferrous iron binding(GO:0008198)	20437, 372, 30, 2	3.663	0.268111009841	0.543654800153	30
ferric iron binding(GO:0008199)	20437, 372, 15, 1	3.663	0.383607860655	0.66846877755	15
actin monomer binding(GO:0003785)	20437, 1845, 27, 6	2.462	0.106341255129	0.288077897491	27
catalytic activity, acting on a tRNA(GO:0140101)	20437, 369, 113, 4	1.961	0.464731744364	0.7494256791	113
metalloendopeptidase inhibitor activity(GO:0008191)	20437, 0, 13, 0	0.0	1.0	1.0	13
UDP-glycosyltransferase activity(GO:0008194)	20437, 1059, 147, 12	1.575	0.333808110176	0.617002716282	147
phosphatidate phosphatase activity(GO:0008195)	20437, 1121, 13, 1	1.402	0.5754425228	0.84784624942	13
electron transfer activity(GO:0009055)	20437, 1878, 67, 10	1.624	0.289493274802	0.569523584156	67
protein phosphatase 2A binding(GO:0051721)	20437, 1851, 37, 14	4.178	1.68853988554e-05	0.000233657411189	37
neuropilin binding(GO:0038191)	20437, 1555, 20, 2	1.314	0.606930825718	0.875348120472	20
catalytic activity, acting on a glycoprotein(GO:0140103)	20437, 1705, 22, 7	3.814	0.00771857874279	0.041381280799	22
