# Analysis title: diff_Primary_versus_Naive_c3.0_cond1_formatted analysis from Cistrome-GO
# Mode: Ensemble mode
# Specie: mm10
# Peak bed file name: diff_Primary_versus_Naive_c3.0_cond1_formatted.bed
# Differential expression file name: primary_vs_control_naive_deseq2.csv
# Genes for gene ontology: allgenes
# Column index of (GeneID, logFoldChange, FDR): 1,3,7
# Cutoffs of logFoldChange and FDR for DE genes: 1.0, 0.05
# Top peaks to use: 10000
# Half-decay distance: 1000bp
# FDR cutoff of GO/KEGG terms to return: 0.2
# Minimum and maximum gene number in GO and KEGG gene sets: 10, 2000
# Term	N,n,B,b	Erichment	p_value	FDR	Gene_number
parallel fiber to Purkinje cell synapse(GO:0098688)	20933, 1332, 33, 3	1.429	0.592980778518	0.828632118	33
Schmidt-Lanterman incisure(GO:0043220)	20933, 564, 15, 1	2.474	0.469995409473	0.725427697231	15
Schaffer collateral - CA1 synapse(GO:0098685)	20933, 905, 113, 10	2.047	0.133083143149	0.34290374384	113
photoreceptor ribbon synapse(GO:0098684)	20933, 0, 12, 0	0.0	1.0	1.0	12
chromosomal region(GO:0098687)	20933, 972, 262, 20	1.644	0.13864603359	0.350177136221	262
hippocampal mossy fiber to CA3 synapse(GO:0098686)	20933, 414, 47, 3	3.227	0.222389458739	0.470552530245	47
Golgi cis cisterna(GO:0000137)	20933, 0, 11, 0	0.0	1.0	1.0	11
ribosome(GO:0005840)	20933, 1853, 189, 47	2.809	1.13525291057e-09	3.61010701006e-08	189
presynaptic membrane(GO:0042734)	20933, 589, 77, 4	1.846	0.467728914591	0.723677424754	77
cortical cytoskeleton(GO:0030863)	20933, 668, 90, 14	4.875	1.23523647488e-05	0.000167025730385	90
ESC/E(Z) complex(GO:0035098)	20933, 1249, 16, 4	4.19	0.0451046886969	0.152496804642	16
mRNA cleavage factor complex(GO:0005849)	20933, 614, 19, 2	3.589	0.242758386649	0.49402104799	19
Golgi trans cisterna(GO:0000138)	20933, 1747, 11, 3	3.268	0.128490256097	0.337881784551	11
cortical actin cytoskeleton(GO:0030864)	20933, 668, 53, 9	5.321	0.000365409143941	0.00303242133738	53
myosin II complex(GO:0016460)	20933, 1087, 16, 1	1.204	0.644818143682	0.863812984933	16
organelle membrane(GO:0031090)	20933, 1911, 1430, 184	1.409	2.20599382589e-05	0.000265967934857	1430
axon part(GO:0033267)	20933, 1917, 446, 51	1.249	0.324934897449	0.585323274832	446
node of Ranvier(GO:0033268)	20933, 0, 17, 0	0.0	1.0	1.0	17
proton-transporting two-sector ATPase complex(GO:0016469)	20933, 1336, 33, 3	1.424	0.59482182103	0.828632118	33
CD40 receptor complex(GO:0035631)	20933, 1943, 11, 4	3.918	0.0438222207704	0.149745449584	11
exon-exon junction complex(GO:0035145)	20933, 1918, 20, 3	1.637	0.459998285726	0.71692415751	20
large ribosomal subunit(GO:0015934)	20933, 1162, 120, 17	2.552	0.00333076892714	0.0190032262896	120
small ribosomal subunit(GO:0015935)	20933, 1877, 72, 24	3.717	1.0099203295e-07	2.30478246625e-06	72
recycling endosome(GO:0055037)	20933, 435, 108, 6	2.673	0.133722006431	0.34316611289	108
U2-type catalytic step 2 spliceosome(GO:0071007)	20933, 1842, 27, 3	1.263	0.631610982392	0.856898976112	27
U2-type prespliceosome(GO:0071004)	20933, 1983, 14, 5	3.77	0.0268826867953	0.10104727566	14
ATPase dependent transmembrane transport complex(GO:0098533)	20933, 422, 13, 1	3.816	0.35405604017	0.621317695694	13
caveola(GO:0005901)	20933, 422, 85, 5	2.918	0.141387959868	0.352917602952	85
microvillus(GO:0005902)	20933, 510, 74, 5	2.773	0.153972624195	0.376967459237	74
acrosomal vesicle(GO:0001669)	20933, 462, 108, 4	1.678	0.569556614218	0.812380974298	108
clathrin-coated pit(GO:0005905)	20933, 1261, 57, 6	1.747	0.363173440371	0.625920906454	57
synaptic cleft(GO:0043083)	20933, 1300, 19, 1	0.847	0.74750774586	0.94585633585	19
endoplasmic reticulum exit site(GO:0070971)	20933, 1686, 26, 9	4.298	0.000757021939494	0.0056958125224	26
pore complex(GO:0046930)	20933, 213, 18, 1	5.46	0.319246944783	0.582864725245	18
sperm principal piece(GO:0097228)	20933, 519, 29, 2	2.782	0.35893213553	0.625920906454	29
sperm midpiece(GO:0097225)	20933, 117, 27, 1	6.626	0.320329944284	0.582864725245	27
sperm part(GO:0097223)	20933, 571, 236, 11	1.709	0.29961369255	0.566429436507	236
mitochondrial membrane part(GO:0044455)	20933, 239, 198, 3	1.327	0.810353992994	0.971512573214	198
nuclear chromosome part(GO:0044454)	20933, 1850, 594, 109	2.076	4.5316192963e-12	2.63245884576e-10	594
postsynaptic specialization membrane(GO:0099634)	20933, 0, 32, 0	0.0	1.0	1.0	32
nucleoplasm part(GO:0044451)	20933, 1993, 1008, 213	2.219	2.93012749702e-28	9.36175735296e-26	1008
microtubule organizing center part(GO:0044450)	20933, 1970, 157, 25	1.692	0.0450861884877	0.152496804642	157
nuclear membrane part(GO:0044453)	20933, 1599, 15, 3	2.618	0.212215447419	0.455052586916	15
nucleolar part(GO:0044452)	20933, 623, 179, 9	1.689	0.365164143138	0.625920906454	179
postsynaptic cytosol(GO:0099524)	20933, 287, 26, 1	2.805	0.510710047638	0.764271008057	26
presynaptic cytosol(GO:0099523)	20933, 1671, 24, 2	1.044	0.717828200751	0.922921972394	24
region of cytosol(GO:0099522)	20933, 1682, 40, 5	1.556	0.465309030352	0.721680753385	40
transferase complex, transferring phosphorus-containing groups(GO:0061695)	20933, 1365, 197, 23	1.79	0.0386525030382	0.133507834818	197
pseudopodium(GO:0031143)	20933, 1712, 11, 3	3.335	0.12306960273	0.330426370356	11
ATPase complex(GO:1904949)	20933, 1993, 93, 25	2.823	1.5969117711e-05	0.000202919462424	93
peptidase complex(GO:1905368)	20933, 1770, 86, 16	2.2	0.0146872828404	0.0621534684439	86
basement membrane(GO:0005604)	20933, 550, 103, 3	1.109	0.839518963436	0.995273873165	103
perikaryon(GO:0043204)	20933, 287, 136, 2	1.073	0.885758306484	1.0	136
cell body fiber(GO:0070852)	20933, 0, 11, 0	0.0	1.0	1.0	11
sperm fibrous sheath(GO:0035686)	20933, 721, 14, 2	4.148	0.177776694592	0.422302259645	14
TRAPP complex(GO:0030008)	20933, 1124, 12, 2	3.104	0.240200993905	0.493531945677	12
respiratory chain complex IV(GO:0045277)	20933, 0, 14, 0	0.0	1.0	1.0	14
sodium channel complex(GO:0034706)	20933, 0, 24, 0	0.0	1.0	1.0	24
MKS complex(GO:0036038)	20933, 1560, 14, 1	0.958	0.67518331219	0.887741021583	14
perinuclear endoplasmic reticulum(GO:0097038)	20933, 1299, 22, 6	4.395	0.00850786844364	0.0391117117661	22
cell(GO:0005623)	20933, 1956, 124, 18	1.554	0.195265134784	0.45023193308	124
spliceosomal tri-snRNP complex(GO:0097526)	20933, 0, 30, 0	0.0	1.0	1.0	30
germ cell nucleus(GO:0043073)	20933, 0, 31, 0	0.0	1.0	1.0	31
NMDA selective glutamate receptor complex(GO:0017146)	20933, 0, 14, 0	0.0	1.0	1.0	14
tethering complex(GO:0099023)	20933, 1124, 60, 6	1.862	0.319678393901	0.582864725245	60
small-subunit processome(GO:0032040)	20933, 1561, 36, 4	1.49	0.532224170192	0.779159438205	36
guanyl-nucleotide exchange factor complex(GO:0032045)	20933, 1814, 13, 3	2.663	0.199455371874	0.451494627339	13
keratin filament(GO:0045095)	20933, 614, 42, 1	0.812	0.866558399816	1.0	42
endocytic vesicle(GO:0030139)	20933, 1713, 144, 27	2.291	0.000460301211465	0.00367665592658	144
transcription export complex(GO:0000346)	20933, 1598, 12, 3	3.275	0.131170711066	0.340723920207	12
clathrin adaptor complex(GO:0030131)	20933, 1956, 28, 8	3.058	0.0165745063857	0.0682682104942	28
transport vesicle(GO:0030133)	20933, 610, 243, 10	1.412	0.574405062754	0.814161370556	243
coated vesicle(GO:0030135)	20933, 1861, 131, 25	2.147	0.00209426796686	0.0132892437643	131
COPII-coated ER to Golgi transport vesicle(GO:0030134)	20933, 461, 36, 1	1.261	0.755472486934	0.950289210927	36
COPI-coated vesicle(GO:0030137)	20933, 1835, 14, 5	4.074	0.0197396382189	0.0798330938093	14
clathrin-coated vesicle(GO:0030136)	20933, 918, 80, 12	3.42	0.00163293951918	0.0108692536745	80
whole membrane(GO:0098805)	20933, 1995, 602, 80	1.394	0.0180944975983	0.0736457577407	602
condensed chromosome outer kinetochore(GO:0000940)	20933, 1155, 14, 3	3.884	0.105456859879	0.292986667229	14
respiratory chain complex(GO:0098803)	20933, 730, 67, 2	0.856	0.893923416256	1.0	67
plasma membrane receptor complex(GO:0098802)	20933, 330, 178, 10	3.564	0.00573752792155	0.0284207778439	178
inner mitochondrial membrane protein complex(GO:0098800)	20933, 1336, 113, 5	0.693	0.977633242314	1.0	113
neuron part(GO:0097458)	20933, 1921, 1916, 232	1.319	0.000112848591544	0.0010925795454	1916
extracellular region(GO:0005576)	20933, 290, 1655, 14	0.611	0.999993470533	1.0	1655
mitochondrial matrix(GO:0005759)	20933, 62, 127, 1	2.658	0.703894862302	0.91050367816	127
mitochondrial intermembrane space(GO:0005758)	20933, 1804, 72, 8	1.289	0.607532936242	0.834867841417	72
chromosome(GO:0005694)	20933, 1710, 489, 73	1.827	8.0282740182e-06	0.000119303885991	489
telomerase holoenzyme complex(GO:0005697)	20933, 1678, 19, 5	3.283	0.0523341320657	0.171494925077	19
centriolar satellite(GO:0034451)	20933, 729, 31, 1	0.926	0.805519040313	0.971512573214	31
chaperone complex(GO:0101031)	20933, 1803, 21, 4	2.211	0.237621527991	0.491392091865	21
T cell receptor complex(GO:0042101)	20933, 1487, 15, 7	6.569	0.000189095099569	0.00170185589612	15
cytoplasmic microtubule(GO:0005881)	20933, 303, 72, 4	3.838	0.104668984958	0.292067604315	72
intermediate filament(GO:0005882)	20933, 624, 127, 6	1.585	0.527097161562	0.77520852851	127
actin filament(GO:0005884)	20933, 1868, 83, 23	3.105	7.86060613121e-06	0.000119303885991	83
protein-lipid complex(GO:0032994)	20933, 371, 37, 2	3.05	0.351230493894	0.618281778508	37
glutamatergic synapse(GO:0098978)	20933, 848, 507, 33	1.607	0.052217475302	0.171494925077	507
Sin3 complex(GO:0016580)	20933, 1732, 13, 3	2.789	0.182793064195	0.432610251929	13
NuRD complex(GO:0016581)	20933, 1993, 16, 7	4.595	0.00171648181066	0.0113075451239	16
protein-DNA complex(GO:0032993)	20933, 1900, 164, 45	3.023	1.80284073416e-10	6.97877788702e-09	164
postsynaptic membrane(GO:0045211)	20933, 722, 259, 9	1.007	0.911583331684	1.0	259
DNA repair complex(GO:1990391)	20933, 748, 37, 1	0.756	0.868245086309	1.0	37
plasma membrane protein complex(GO:0098797)	20933, 633, 536, 31	1.913	0.00650741498054	0.0315018043376	536
membrane protein complex(GO:0098796)	20933, 1615, 1093, 111	1.316	0.0226000858099	0.0874821539043	1093
neurotransmitter receptor complex(GO:0098878)	20933, 0, 57, 0	0.0	1.0	1.0	57
postsynapse(GO:0098794)	20933, 1917, 259, 40	1.686	0.00814067850845	0.0379700260357	259
presynapse(GO:0098793)	20933, 282, 263, 7	1.976	0.327127064987	0.585529956658	263
Cajal body(GO:0015030)	20933, 570, 35, 3	3.148	0.210129173102	0.455052586916	35
postsynaptic actin cytoskeleton(GO:0098871)	20933, 111, 14, 1	13.47	0.161085351865	0.388518536509	14
outer mitochondrial membrane protein complex(GO:0098799)	20933, 472, 16, 1	2.772	0.448121306915	0.707035839799	16
mitochondrial protein complex(GO:0098798)	20933, 1336, 245, 11	0.703	0.996184677059	1.0	245
